,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Theaceae,2,29.69874,92.50815,29.69874,92.50815,7.74349,58.82331,80.85062,103.13697,Ericales,Theaceae,NA
Thismiaceae,2,49.88704,63.41833,49.88704,63.41833,28.61022,70.19122,42.52923,84.69123,Dioscoreales,Thismiaceae,NA
Thomandersiaceae,2,11.61167,39.00773,11.61167,39.00773,3.51576,22.74451,27.48634,53.95941,Lamiales,Thomandersiaceae,NA
Thurniaceae,2,38.57825,90.71252,38.57825,90.71252,17.53743,71.25052,76.89669,102.56521,Poales,Thurniaceae,NA
Thymelaeaceae,2,37.83282,87.1744,37.83282,87.1744,15.64968,61.23187,73.5877,100.72768,Malvales,Thymelaeaceae,NA
Ticodendraceae,1,NA,39.14881,NA,39.14881,NA,NA,16.18959,61.03243,Fagales,Ticodendraceae,NA
Tofieldiaceae,2,65.13806,127.2304,65.13806,127.2304,24.87837,110.88698,116.89787,136.62113,Alismatales,Tofieldiaceae,NA
Torricelliaceae,2,25.00527,58.91618,25.00527,58.91618,7.9924,43.8127,48.24765,72.61635,Apiales,Torricelliaceae,NA
Tovariaceae,1,NA,65.34988,NA,65.34988,NA,NA,54.71576,74.54729,Brassicales,Tovariaceae,NA
Trigoniaceae,2,30.30045,58.25954,30.30045,58.25954,10.45879,52.07219,37.55821,78.26496,Malpighiales,Trigoniaceae,NA
Trimeniaceae,1,NA,118.9781,NA,118.9781,NA,NA,110.80006,130.14081,Austrobaileyales,Trimeniaceae,NA
Triuridaceae,2,29.58841,51.56715,29.58841,51.56715,12.47973,49.24377,31.86118,72.02989,Pandanales,Triuridaceae,NA
Trochodendraceae,2,18.2081,140.74622,18.2081,140.74622,6.34139,36.13197,137.77183,143.78417,Trochodendrales,Trochodendraceae,NA
Tropaeolaceae,2,21.71268,60.47736,21.71268,60.47736,5.37342,40.48536,38.42862,84.97744,Brassicales,Tropaeolaceae,NA
Typhaceae,2,47.52953,104.70581,47.52953,104.70581,17.22603,83.08668,87.52787,116.97599,Poales,Typhaceae,NA
Ulmaceae,2,40.82121,82.78898,40.82121,82.78898,16.44906,64.54257,70.19781,98.86339,Rosales,Ulmaceae,NA
Urticaceae,8,54.13165,67.54187,54.13165,67.54187,42.61732,65.14174,54.9782,81.20062,Rosales,Urticaceae,NA
Vahliaceae,2,16.33502,103.42443,16.33502,103.42443,3.61265,34.90424,96.46581,110.63882,Vahliales,Vahliaceae,NA
Velloziaceae,2,51.20126,95.92165,51.20126,95.92165,23.82091,85.67989,71.75279,117.92546,Pandanales,Velloziaceae,NA
Verbenaceae,2,26.88774,37.2296,26.88774,37.2296,14.15346,40.32384,25.22266,51.0748,Lamiales,Verbenaceae,NA
Violaceae,2,50.5528,76.63344,50.5528,76.63344,23.92232,75.33515,58.41713,92.4284,Malpighiales,Violaceae,NA
Vitaceae,2,58.14915,131.42626,58.14915,131.42626,18.80986,107.90543,126.51924,136.1162,Vitales,Vitaceae,NA
Vochysiaceae,2,30.40517,73.18435,30.40517,73.18435,11.08531,51.1547,50.76342,97.26188,Myrtales,Vochysiaceae,NA
Wellstediaceae,2,22.88137,45.80065,22.88137,45.80065,8.51869,39.78754,32.17468,61.39361,Boraginales,Wellstediaceae,NA
Welwitschiaceae,1,NA,158.86772,NA,158.86772,NA,NA,105.7773,224.79592,Gnetales,Welwitschiaceae,NA
Winteraceae,2,26.11146,128.67232,26.11146,128.67232,6.00348,56.12121,125.00135,135.00593,Canellales,Winteraceae,NA
Xeronemataceae,1,NA,69.5798,NA,69.5798,NA,NA,53.08557,84.70484,Asparagales,Xeronemataceae,NA
Ximeniaceae,2,45.30996,116.68609,45.30996,116.68609,11.96918,82.03172,108.79529,125.21112,Santalales,Ximeniaceae,NA
Xyridaceae,2,65.5476,101.29062,65.5476,101.29062,41.99707,92.07278,95.55253,107.27545,Poales,Xyridaceae,NA
Zingiberaceae,3,32.76432,54.39654,32.76432,54.39654,19.03355,51.54686,36.83164,73.88939,Zingiberales,Zingiberaceae,NA
Zosteraceae,2,27.92406,48.17228,27.92406,48.17228,13.49797,40.85466,32.21336,62.09276,Alismatales,Zosteraceae,NA
Zygophyllaceae,2,62.35351,80.55604,62.35351,80.55604,38.80646,90.08794,52.36817,109.62779,Zygophyllales,Zygophyllaceae,NA
Acalyphoideae,2,36.47862,45.78948,36.47862,45.78948,20.02436,51.35001,35.54345,56.83449,Malpighiales,Euphorbiaceae,Acalyphoideae
Acanthoideae,2,34.12354,43.64689,34.12354,43.64689,22.50166,46.47418,32.19146,54.83951,Lamiales,Acanthaceae,Acanthoideae
Acridocarpoideae,1,NA,25.14608,NA,25.14608,NA,NA,10.49569,42.08665,Malpighiales,Malpighiaceae,Acridocarpoideae
Actinostemmateae,1,NA,23.13991,NA,23.13991,NA,NA,10.80115,38.89808,Cucurbitales,Cucurbitaceae,Actinostemmateae
Adenoclineae,2,23.22265,42.32355,23.22265,42.32355,10.8883,35.71798,32.81382,53.31648,Malpighiales,Euphorbiaceae,Adenoclineae
Aethionemeae,2,17.49533,35.21191,17.49533,35.21191,5.67046,29.92509,24.89059,44.90792,Brassicales,Brassicaceae,Aethionemeae
Afrobrunnichia,1,NA,26.99245,NA,26.99245,NA,NA,10.50779,46.66306,Caryophyllales,Polygonaceae,Afrobrunnichia
Agapanthoideae,1,NA,28.69343,NA,28.69343,NA,NA,17.60901,42.17008,Asparagales,Amaryllidaceae,Agapanthoideae
Agavoideae,2,29.19792,40.09061,29.19792,40.09061,13.96952,44.60773,27.89554,55.18861,Asparagales,Asparagaceae,Agavoideae
Agdestidoideae,1,NA,37.2912,NA,37.2912,NA,NA,21.10676,50.66211,Caryophyllales,Phytolaccaceae,Agdestidoideae
Aizooideae,2,25.99127,43.09573,25.99127,43.09573,8.9131,42.47434,29.95907,56.53888,Caryophyllales,Aizoaceae,Aizooideae
Ajugoideae,2,22.81164,35.5596,22.81164,35.5596,9.83631,34.55601,24.78985,45.24963,Lamiales,Lamiaceae,Ajugoideae
Alismae,1,NA,33.09882,NA,33.09882,NA,NA,10.648,57.79025,Alismatales,Alismataceae,Alismae
Allioideae,1,NA,28.69343,NA,28.69343,NA,NA,17.60901,42.17008,Asparagales,Amaryllidaceae,Allioideae
Allyseae,2,22.58673,25.52698,22.58673,25.52698,12.47036,33.42829,16.78323,35.54819,Brassicales,Brassicaceae,Allyseae
Alpinieae,1,NA,20.20156,NA,20.20156,NA,NA,7.54712,35.99573,Zingiberales,Zingiberaceae,Alpinieae
AlsineaeCaryophylleae,2,33.9176,43.71859,33.9176,43.71859,21.23485,50.75154,31.75363,58.04617,Caryophyllales,Caryophyllaceae,AlsineaeCaryophylleae
Alstonieae,2,22.71893,39.65855,22.71893,39.65855,6.89085,39.1497,23.94415,53.82841,Gentianales,Apocynaceae,Alstonieae
Amaranthoideae,2,35.76595,53.20328,35.76595,53.20328,17.73622,53.03229,38.58601,68.77567,Caryophyllales,Amaranthaceae,Amaranthoideae
Amaryllidoideae,1,NA,35.89039,NA,35.89039,NA,NA,23.29891,50.7394,Asparagales,Amaryllidaceae,Amaryllidoideae
Ambavioideae,2,25.31474,55.21618,25.31474,55.21618,10.13352,44.31138,34.29702,77.62252,Magnoliales,Annonaceae,Ambavioideae
Amygdaloideae,3,40.71801,51.17798,40.71801,51.17798,19.30121,60.39453,29.93494,72.02606,Rosales,Rosaceae,Amygdaloideae
Amyridoideae,2,25.79587,30.57897,25.79587,30.57897,12.18021,39.32598,18.90206,42.32211,Sapindales,Rutaceae,Amyridoideae
Anaxagoreoideae,1,NA,69.06101,NA,69.06101,NA,NA,47.78782,91.90504,Magnoliales,Annonaceae,Anaxagoreoideae
Angelonieae,1,NA,50.68114,NA,50.68114,NA,NA,28.49039,66.1214,Lamiales,Plantaginaceae,Angelonieae
Annonoideae,2,40.21317,51.63716,40.21317,51.63716,18.88442,62.22259,30.82296,74.62685,Magnoliales,Annonaceae,Annonoideae
Anomochlooideae,2,53.20276,79.0421,53.20276,79.0421,22.17295,76.957,74.02804,84.77568,Poales,Poaceae,Anomochlooideae
Antidesmatoideae,2,37.54194,64.10718,37.54194,64.10718,17.14024,68.94023,45.83875,83.67811,Malpighiales,Phyllanthaceae,Antidesmatoideae
Antirrhineae,1,NA,53.9772,NA,53.9772,NA,NA,40.72371,66.6699,Lamiales,Plantaginaceae,Antirrhineae
Aphyllanthoideae,1,NA,40.09061,NA,40.09061,NA,NA,27.89554,55.18861,Asparagales,Asparagaceae,Aphyllanthoideae
Apioideae,2,19.16996,29.05581,19.16996,29.05581,9.43409,29.39967,19.74499,41.17561,Apiales,Apiaceae,Apioideae
Apostasioideae,2,51.36904,92.21519,51.36904,92.21519,27.73104,78.11206,72.79106,107.56844,Asparagales,Orchidaceae,Apostasioideae
APSA,2,29.03765,32.15656,29.03765,32.15656,13.8231,42.22988,18.01869,46.4825,Gentianales,Apocynaceae,APSA
Aptosimieae,1,NA,37.79007,NA,37.79007,NA,NA,21.20349,54.91944,Lamiales,Scrophulariaceae,Aptosimieae
Aralioideae,1,NA,30.41082,NA,30.41082,NA,NA,15.46583,46.60513,Apiales,Araliaceae,Aralioideae
Arbutoideae,2,19.80673,50.21564,19.80673,50.21564,6.85889,33.03972,36.62985,62.73454,Ericales,Ericaceae,Arbutoideae
Arecoideae,2,15.30777,17.50103,15.30777,17.50103,6.98265,25.74885,8.29288,27.59214,Arecales,Arecaceae,Arecoideae
Aristeoideae,2,11.05983,34.12478,11.05983,34.12478,3.32312,20.56445,21.14795,46.792,Asparagales,Iridaceae,Aristeoideae
Aristidoideae,2,26.98562,41.5988,26.98562,41.5988,7.81832,43.50807,29.94072,53.08395,Poales,Poaceae,Aristidoideae
Aristolochioideae,1,NA,65.40318,NA,65.40318,NA,NA,39.78452,94.31216,Piperales,Aristolochiaceae,Aristolochioideae
Aroideae,2,31.06192,45.50764,31.06192,45.50764,14.4253,50.13449,26.98698,64.05705,Alismatales,Araceae,Aroideae
Arundinoideae,2,33.68442,37.1773,33.68442,37.1773,17.74184,49.65303,24.19302,52.79078,Poales,Poaceae,Arundinoideae
Asaroideae,1,NA,103.83788,NA,103.83788,NA,NA,79.73919,126.91396,Piperales,Aristolochiaceae,Asaroideae
Asparagoideae,2,16.65001,35.41952,16.65001,35.41952,4.10437,28.79046,22.24549,47.39668,Asparagales,Asparagaceae,Asparagoideae
Asphodeloideae,1,NA,38.77164,NA,38.77164,NA,NA,20.96549,59.68498,Asparagales,Asphodelaceae,Asphodeloideae
Aspidospermateae,2,32.15608,53.69956,32.15608,53.69956,16.05848,48.98931,38.10028,69.65072,Gentianales,Apocynaceae,Aspidospermateae
Asteroideae,2,11.59216,14.60402,11.59216,14.60402,6.40396,16.28891,9.25961,19.63639,Asterales,Asteraceae,Asteroideae
Avicennioideae,2,18.85,39.98038,18.85,39.98038,7.92703,32.41616,27.74514,51.32353,Lamiales,Acanthaceae,Avicennioideae
Azorelloideae,2,25.94092,35.60377,25.94092,35.60377,12.98647,37.97597,26.23135,46.22393,Apiales,Apiaceae,Azorelloideae
Bambusoideae,2,24.55931,51.80501,24.55931,51.80501,2.71339,47.09135,31.89289,68.0254,Poales,Poaceae,Bambusoideae
Barnadesioideae,2,28.97856,48.33283,28.97856,48.33283,10.73267,51.56641,30.39299,70.55786,Asterales,Asteraceae,Barnadesioideae
Bellendenoideae,1,NA,39.98235,NA,39.98235,NA,NA,14.34349,65.75736,Proteales,Proteaceae,Bellendenoideae
Benthamielleae,2,5.38337,27.75968,5.38337,27.75968,0.41646,12.3085,15.18553,40.35428,Solanales,Solanaceae,Benthamielleae
Berberidoideae,1,NA,60.09108,NA,60.09108,NA,NA,33.44898,86.34417,Ranunculales,Berberidaceae,Berberidoideae
Betoideae,2,47.33977,53.39109,47.33977,53.39109,30.90674,64.59064,38.75487,65.69273,Caryophyllales,Amaranthaceae,Betoideae
Boehmerieae,2,23.9659,45.51795,23.9659,45.51795,10.12579,41.2036,29.62804,62.76547,Rosales,Urticaceae,Boehmerieae
Brandisia,1,NA,34.99274,NA,34.99274,NA,NA,26.50552,43.00611,Lamiales,Orobanchaceae,Brandisia
Brassicaea,2,21.66675,25.52698,21.66675,25.52698,12.88136,32.18836,16.78323,35.54819,Brassicales,Brassicaceae,Brassicaea
Brexiaceae,1,NA,25.01433,NA,25.01433,NA,NA,8.03431,48.91712,Celastrales,Celastraceae,Brexiaceae
Brocchinioideae,2,17.89445,28.59075,17.89445,28.59075,4.70466,30.46693,17.18934,41.73232,Poales,Bromeliaceae,Brocchinioideae
Brodiaeoideae,2,19.4993,37.45186,19.4993,37.45186,9.0848,31.63003,25.46748,50.47864,Asparagales,Asparagaceae,Brodiaeoideae
Bromelioideae,2,5.45927,7.37489,5.45927,7.37489,1.74175,9.7111,3.41859,11.82494,Poales,Bromeliaceae,Bromelioideae
Browallioideae,2,23.89045,27.75968,23.89045,27.75968,10.48565,36.47199,15.18553,40.35428,Solanales,Solanaceae,Browallioideae
Brownlowioideae,2,10.75134,21.53833,10.75134,21.53833,3.98087,19.06328,14.56451,28.96625,Malvales,Malvaceae,Brownlowioideae
Buchnereae,2,23.04541,34.91999,23.04541,34.91999,15.58137,32.96489,25.9336,43.21865,Lamiales,Orobanchaceae,Buchnereae
Buddlejeae,1,NA,25.38021,NA,25.38021,NA,NA,12.45803,40.64763,Lamiales,Scrophulariaceae,Buddlejeae
Byrsonimoideae,1,NA,42.34754,NA,42.34754,NA,NA,23.66857,64.3079,Malpighiales,Malpighiaceae,Byrsonimoideae
Byttnerioideae,2,29.2657,31.481,29.2657,31.481,16.16636,43.76199,19.8398,46.12489,Malvales,Malvaceae,Byttnerioideae
Caesalpinioideae,1,NA,39.28029,NA,39.28029,NA,NA,24.56894,54.56689,Fabales,Fabaceae,Caesalpinioideae
Calamoideae,2,25.18575,48.52828,25.18575,48.52828,7.50672,43.1733,32.07926,69.43624,Arecales,Arecaceae,Calamoideae
Callicarpoideae,2,10.65861,38.94335,10.65861,38.94335,1.68342,22.86989,26.90013,49.75894,Lamiales,Lamiaceae,Callicarpoideae
Calycanthoideae,2,92.48834,103.34004,92.48834,103.34004,86.30002,102.1514,90.75761,114.65761,Laurales,Calycanthaceae,Calycanthoideae
Campanuloideae,2,20.47603,39.79454,20.47603,39.79454,6.09993,36.80424,17.15935,55.75328,Asterales,Campanulaceae,Campanuloideae
Camphorosmoideae,2,15.09337,32.02138,15.09337,32.02138,4.49965,27.14823,19.7935,46.33802,Caryophyllales,Amaranthaceae,Camphorosmoideae
Caprifolioideae,1,NA,49.71103,NA,49.71103,NA,NA,40.17988,61.16182,Dipsacales,Caprifoliaceae,Caprifolioideae
Cardiochlamydeae,1,NA,29.54588,NA,29.54588,NA,NA,16.78475,44.14454,Solanales,Convolvulaceae,Cardiochlamydeae
Carduoideae,2,18.68695,21.5905,18.68695,21.5905,11.15052,25.09413,16.82649,26.75713,Asterales,Asteraceae,Carduoideae
Cartonematoideae,3,57.22456,83.20689,57.22456,83.20689,30.86951,77.94515,62.94989,103.6424,Commelinales,Commelinaceae,Cartonematoideae
CaryodaphnopsisNeocinnamomum,2,40.37047,50.89097,40.37047,50.89097,19.72165,64.69988,30.34131,74.45782,Laurales,Lauraceae,CaryodaphnopsisNeocinnamomum
Caryoteae,1,NA,17.17971,NA,17.17971,NA,NA,8.76044,27.52569,Arecales,Arecaceae,Caryoteae
Cassiopoideae,2,14.52773,45.81039,14.52773,45.81039,2.2655,28.9651,30.42695,59.934,Ericales,Ericaceae,Cassiopoideae
Cassytheae,2,9.1675,67.76935,9.1675,67.76935,1.823,19.3759,44.46941,93.54905,Laurales,Lauraceae,Cassytheae
Cecropieae,2,32.17083,45.51795,32.17083,45.51795,16.18358,47.75188,29.62804,62.76547,Rosales,Urticaceae,Cecropieae
Celastraceae.sstr,1,NA,25.01433,NA,25.01433,NA,NA,8.03431,48.91712,Celastrales,Celastraceae,Celastraceae.sstr
Centropodia,1,NA,28.35529,NA,28.35529,NA,NA,15.63474,42.52582,Poales,Poaceae,Centropodia
Cercidioideae,2,26.14174,60.88646,26.14174,60.88646,5.90477,50.70922,38.24458,79.20752,Fabales,Fabaceae,Cercidioideae
Ceroxyloideae,2,15.16517,17.50103,15.16517,17.50103,6.1798,25.62924,8.29288,27.59214,Arecales,Arecaceae,Ceroxyloideae
Cheilosoideae,2,22.65739,53.52763,22.65739,53.52763,6.3079,41.05825,41.95648,66.2793,Malpighiales,Euphorbiaceae,Cheilosoideae
Chenopodioideae,2,34.87708,47.63789,34.87708,47.63789,15.28614,52.68424,33.63159,60.64834,Caryophyllales,Amaranthaceae,Chenopodioideae
Chironieae,1,NA,33.99932,NA,33.99932,NA,NA,23.34983,45.82135,Gentianales,Gentianaceae,Chironieae
Chloridoideae,2,17.32352,28.35529,17.32352,28.35529,5.08617,29.09452,15.63474,42.52582,Poales,Poaceae,Chloridoideae
Chorisporeae,2,20.35784,27.98276,20.35784,27.98276,10.33372,31.47902,19.33262,38.76613,Brassicales,Brassicaceae,Chorisporeae
Cichorioideae,2,12.25769,15.57236,12.25769,15.57236,5.78831,17.68146,9.76753,21.29907,Asterales,Asteraceae,Cichorioideae
Cinchonoideae,2,28.06647,53.30948,28.06647,53.30948,9.4343,49.01029,33.32109,70.74837,Gentianales,Rubiaceae,Cinchonoideae
Cissampelideae,1,NA,65.82856,NA,65.82856,NA,NA,60.00022,75.50023,Ranunculales,Menispermaceae,Cissampelideae
Clusieae,1,NA,33.095,NA,33.095,NA,NA,8.21289,58.60415,Malpighiales,Clusiaceae,Clusieae
Cneoroideae,2,35.37461,42.13963,35.37461,42.13963,21.68231,48.03404,30.28306,53.87751,Sapindales,Rutaceae,Cneoroideae
Colchicoideae,1,NA,32.4127,NA,32.4127,NA,NA,12.61661,52.94277,Liliales,Colchicaceae,Colchicoideae
Convolvuloideae,1,NA,35.16907,NA,35.16907,NA,NA,22.0192,48.08797,Solanales,Convolvulaceae,Convolvuloideae
Coptidoideae,2,19.34698,55.79394,19.34698,55.79394,6.67117,34.73131,39.26785,77.28506,Ranunculales,Ranunculaceae,Coptidoideae
Corispermoideae,2,26.2138,47.63789,26.2138,47.63789,11.46095,41.04598,33.63159,60.64834,Caryophyllales,Amaranthaceae,Corispermoideae
Corrigioleae,2,48.9874,71.44479,48.9874,71.44479,22.67436,70.69099,57.06589,85.94902,Caryophyllales,Caryophyllaceae,Corrigioleae
Corymbioideae,1,NA,14.60402,NA,14.60402,NA,NA,9.25961,19.63639,Asterales,Asteraceae,Corymbioideae
Coryphoideae,2,NA,NA,NA,NA,NA,NA,NA,NA,Arecales,Arecaceae,Coryphoideae
Crassuloideae,1,NA,53.46211,NA,53.46211,NA,NA,29.32417,76.75925,Saxifragales,Crassulaceae,Crassuloideae
Cratoxyleae,1,NA,35.34993,NA,35.34993,NA,NA,16.69281,54.09941,Malpighiales,Hypericaceae,Cratoxyleae
Crocoideae,2,15.96831,26.93982,15.96831,26.93982,5.80514,27.24462,15.2595,39.29983,Asparagales,Iridaceae,Crocoideae
Crotonoideae,4,NA,NA,NA,NA,NA,NA,NA,NA,Malpighiales,Euphorbiaceae,Crotonoideae
CrotonoideaeII,2,17.16867,48.36517,17.16867,48.36517,3.4891,32.81868,37.89598,59.52754,Malpighiales,Euphorbiaceae,CrotonoideaeII
Cryptocaryeae,2,22.98484,51.67791,22.98484,51.67791,5.50134,42.51975,28.08694,75.72385,Laurales,Lauraceae,Cryptocaryeae
Cucurbitoideae,1,NA,23.13991,NA,23.13991,NA,NA,10.80115,38.89808,Cucurbitales,Cucurbitaceae,Cucurbitoideae
Cuscutoideae,1,NA,35.16907,NA,35.16907,NA,NA,22.0192,48.08797,Solanales,Convolvulaceae,Cuscutoideae
Cyanantheae,1,NA,39.79454,NA,39.79454,NA,NA,17.15935,55.75328,Asterales,Campanulaceae,Cyanantheae
Cymaroideae,1,NA,19.99409,NA,19.99409,NA,NA,10.96576,29.39307,Lamiales,Lamiaceae,Cymaroideae
Cymbarieae,2,25.94727,40.07716,25.94727,40.07716,11.40852,38.61102,31.36864,47.73981,Lamiales,Orobanchaceae,Cymbarieae
Cyperoideae,2,37.57505,51.43797,37.57505,51.43797,18.7869,59.22354,31.46293,71.35427,Poales,Cyperaceae,Cyperoideae
Cyphioideae,2,22.79779,45.20028,22.79779,45.20028,1.89174,46.09031,26.36461,63.19362,Asterales,Campanulaceae,Cyphioideae
Cyphocarpoideae,1,NA,64.583,NA,64.583,NA,NA,47.47016,83.01731,Asterales,Campanulaceae,Cyphocarpoideae
Cypripedioideae,2,31.25686,72.53634,31.25686,72.53634,8.4115,51.12383,55.95135,92.27267,Asparagales,Orchidaceae,Cypripedioideae
Danthonioideae,2,14.11897,36.94071,14.11897,36.94071,5.26523,23.00028,25.79481,49.39603,Poales,Poaceae,Danthonioideae
Delimoideae,1,NA,26.75362,NA,26.75362,NA,NA,6.43114,50.28084,Dilleniales,Dilleniaceae,Delimoideae
Detarioideae,2,19.10021,60.88646,19.10021,60.88646,5.56188,35.60919,38.24458,79.20752,Fabales,Fabaceae,Detarioideae
Dialioideae,2,30.24499,62.02453,30.24499,62.02453,11.46165,49.23995,51.18494,74.97274,Fabales,Fabaceae,Dialioideae
Dichondroideae,1,NA,29.54588,NA,29.54588,NA,NA,16.78475,44.14454,Solanales,Convolvulaceae,Dichondroideae
Didymocarpoideae,2,40.39073,52.86108,40.39073,52.86108,23.26373,55.00979,39.60999,66.47342,Lamiales,Gesneriaceae,Didymocarpoideae
Diervilloideae,1,NA,52.42301,NA,52.42301,NA,NA,42.03815,63.57434,Dipsacales,Caprifoliaceae,Diervilloideae
Dillenioideae,1,NA,44.07575,NA,44.07575,NA,NA,13.09858,86.54749,Dilleniales,Dilleniaceae,Dillenioideae
Dioscoreoideae,1,NA,63.13632,NA,63.13632,NA,NA,35.79597,87.72762,Dioscoreales,Dioscoreaceae,Dioscoreoideae
Dipsacoideae,1,NA,23.60463,NA,23.60463,NA,NA,13.68947,31.7064,Dipsacales,Caprifoliaceae,Dipsacoideae
Doliocarpoideae,1,NA,26.75362,NA,26.75362,NA,NA,6.43114,50.28084,Dilleniales,Dilleniaceae,Doliocarpoideae
Dombeyoideae,2,10.29728,19.97239,10.29728,19.97239,3.43899,17.99876,12.15265,28.75212,Malvales,Malvaceae,Dombeyoideae
Dryadoideae,2,13.47565,51.17798,13.47565,51.17798,2.69651,28.73116,29.93494,72.02606,Rosales,Rosaceae,Dryadoideae
Duckeodendroideae,1,NA,44.10782,NA,44.10782,NA,NA,28.02722,57.1045,Solanales,Solanaceae,Duckeodendroideae
Duparquetioideae,1,NA,69.11677,NA,69.11677,NA,NA,55.75329,84.51071,Fabales,Fabaceae,Duparquetioideae
Echinodoreae,1,NA,33.09882,NA,33.09882,NA,NA,10.648,57.79025,Alismatales,Alismataceae,Echinodoreae
Ehrhartoideae,2,30.86313,66.94421,30.86313,66.94421,7.41792,54.00852,66.00011,68.85498,Poales,Poaceae,Ehrhartoideae
Elatostemateae,2,37.32114,44.76007,37.32114,44.76007,23.64473,51.75325,30.80711,58.1389,Rosales,Urticaceae,Elatostemateae
Enkianthoideae,2,13.79522,75.43259,13.79522,75.43259,3.14343,27.93896,65.32869,86.01412,Ericales,Ericaceae,Enkianthoideae
Epacridoideae,2,24.10072,37.02608,24.10072,37.02608,8.45997,40.91914,22.39487,53.84322,Ericales,Ericaceae,Epacridoideae
Epidendroideae,2,39.15676,57.35221,39.15676,57.35221,19.75696,59.80322,38.15221,81.31823,Asparagales,Orchidaceae,Epidendroideae
Ericoideae,2,29.60763,45.81039,29.60763,45.81039,14.65896,45.44715,30.42695,59.934,Ericales,Ericaceae,Ericoideae
Eriogonoideae,1,NA,26.99245,NA,26.99245,NA,NA,10.50779,46.66306,Caryophyllales,Polygonaceae,Eriogonoideae
Eryciboideae,1,NA,37.91676,NA,37.91676,NA,NA,24.09451,51.17271,Solanales,Convolvulaceae,Eryciboideae
Euphorbioideae,2,27.79466,39.05718,27.79466,39.05718,16.90933,41.56473,28.88813,49.57115,Malpighiales,Euphorbiaceae,Euphorbioideae
Exaceae,1,NA,43.95571,NA,43.95571,NA,NA,32.25424,55.52145,Gentianales,Gentianaceae,Exaceae
Exbucklandoideae,1,NA,88.58866,NA,88.58866,NA,NA,83.60101,99.51079,Saxifragales,Hamamelidaceae,Exbucklandoideae
Faboideae,2,35.07225,54.69275,35.07225,54.69275,19.58333,49.8082,47.80003,65.3849,Fabales,Fabaceae,Faboideae
Fagoideae,1,NA,58.50491,NA,58.50491,NA,NA,38.13071,81.15898,Fagales,Fagaceae,Fagoideae
Famatinanthoideae,1,NA,30.71651,NA,30.71651,NA,NA,21.83221,42.5385,Asterales,Asteraceae,Famatinanthoideae
Garcinieae,1,NA,33.095,NA,33.095,NA,NA,8.21289,58.60415,Malpighiales,Clusiaceae,Garcinieae
Gelonieae,1,NA,35.75322,NA,35.75322,NA,NA,25.66933,46.87589,Malpighiales,Euphorbiaceae,Gelonieae
Gentianeae,1,NA,18.80849,NA,18.80849,NA,NA,8.5566,29.89581,Gentianales,Gentianaceae,Gentianeae
Geosiridoideae,1,NA,42.6681,NA,42.6681,NA,NA,29.93788,56.63907,Asparagales,Iridaceae,Geosiridoideae
Geranieae,1,NA,62.96463,NA,62.96463,NA,NA,33.4621,88.88647,Geraniales,Geraniaceae,Geranieae
Gesnerioideae,2,37.43209,41.06445,37.43209,41.06445,18.34387,50.74078,24.26835,56.28857,Lamiales,Gesneriaceae,Gesnerioideae
Glaucidioideae,1,NA,76.4475,NA,76.4475,NA,NA,56.9569,97.38203,Ranunculales,Ranunculaceae,Glaucidioideae
Gochnatioideae,2,15.0875,18.80171,15.0875,18.80171,5.37549,23.30955,9.11439,26.0934,Asterales,Asteraceae,Gochnatioideae
Goetzeoideae,2,18.19335,44.10782,18.19335,44.10782,5.40504,31.76298,28.02722,57.1045,Solanales,Solanaceae,Goetzeoideae
Gomphogyneae,1,NA,39.98841,NA,39.98841,NA,NA,24.86473,58.97999,Cucurbitales,Cucurbitaceae,Gomphogyneae
Gratioleae,1,NA,50.68114,NA,50.68114,NA,NA,28.49039,66.1214,Lamiales,Plantaginaceae,Gratioleae
Grevilleoideae,1,NA,34.15786,NA,34.15786,NA,NA,10.14044,57.10959,Proteales,Proteaceae,Grevilleoideae
Grewioideae,2,20.87694,31.481,20.87694,31.481,8.74957,33.42315,19.8398,46.12489,Malvales,Malvaceae,Grewioideae
Greyiaceae,1,NA,65.45825,NA,65.45825,NA,NA,26.21744,99.97307,Geraniales,Francoaceae,Greyiaceae
Gymnarrhenoideae,1,NA,15.57236,NA,15.57236,NA,NA,9.76753,21.29907,Asterales,Asteraceae,Gymnarrhenoideae
Gymnostachydoideae,1,NA,86.86242,NA,86.86242,NA,NA,58.27037,111.51137,Alismatales,Araceae,Gymnostachydoideae
Hamamelidoideae,1,NA,88.58866,NA,88.58866,NA,NA,83.60101,99.51079,Saxifragales,Hamamelidaceae,Hamamelidoideae
Harrimanelloideae,1,NA,45.97366,NA,45.97366,NA,NA,31.17987,60.36352,Ericales,Ericaceae,Harrimanelloideae
Hecastocleidoideae,1,NA,23.31599,NA,23.31599,NA,NA,18.62348,28.6658,Asterales,Asteraceae,Hecastocleidoideae
Hechtioideae,2,9.58468,16.0253,9.58468,16.0253,3.20775,17.11707,9.71418,22.80713,Poales,Bromeliaceae,Hechtioideae
Helicteroideae,2,18.84705,25.57933,18.84705,25.57933,8.40578,30.37213,16.93628,34.16381,Malvales,Malvaceae,Helicteroideae
Helieae,1,NA,24.33285,NA,24.33285,NA,NA,13.3699,35.89475,Gentianales,Gentianaceae,Helieae
