,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Brodiaeoideae,2,39.69642,79.89586,19.61677,40.76446,6.49964,35.27101,25.86782,54.67992,Asparagales,Asparagaceae,Brodiaeoideae
Bromelioideae,2,14.46991,16.92816,5.62306,7.33905,2.21332,9.40741,3.88376,11.18283,Poales,Bromeliaceae,Bromelioideae
Browallioideae,2,50.33992,51.55346,24.88551,28.06276,13.29896,37.54614,16.59024,40.41455,Solanales,Solanaceae,Browallioideae
Brownlowioideae,2,28.51581,51.03521,10.98488,20.255,4.16074,18.49818,13.46634,26.20536,Malvales,Malvaceae,Brownlowioideae
Buchnereae,2,59.74988,88.66898,23.487,36.94001,14.9519,34.28613,29.27366,44.24194,Lamiales,Orobanchaceae,Buchnereae
Buddlejeae,1,NA,82.31942,NA,29.86128,NA,NA,13.98393,46.78998,Lamiales,Scrophulariaceae,Buddlejeae
Byrsonimoideae,1,NA,55.82964,NA,44.14237,NA,NA,25.06501,66.52025,Malpighiales,Malpighiaceae,Byrsonimoideae
Byttnerioideae,2,64.01327,64.15086,30.43453,32.20097,17.48408,44.0427,19.62882,45.50284,Malvales,Malvaceae,Byttnerioideae
Caesalpinioideae,1,NA,66.06259,NA,41.8858,NA,NA,22.73271,61.01279,Fabales,Fabaceae,Caesalpinioideae
Calamoideae,2,44.76459,69.12879,26.99948,47.91419,11.47035,46.96984,28.43572,67.63115,Arecales,Arecaceae,Calamoideae
Callicarpoideae,2,12.96136,85.5049,10.48637,39.78328,1.67584,23.09466,28.28415,50.12904,Lamiales,Lamiaceae,Callicarpoideae
Calycanthoideae,2,86.3,100.50758,92.55726,104.81862,86.30066,104.12808,90.96766,122.46124,Laurales,Calycanthaceae,Calycanthoideae
Campanuloideae,2,34.57916,69.65072,23.7112,43.01531,11.41306,40.51766,25.45188,57.26603,Asterales,Campanulaceae,Campanuloideae
Camphorosmoideae,2,17.804,42.10137,14.32073,32.74721,4.15146,25.03263,20.42339,45.97842,Caryophyllales,Amaranthaceae,Camphorosmoideae
Caprifolioideae,1,NA,74.39582,NA,49.89561,NA,NA,39.58672,60.31797,Dipsacales,Caprifoliaceae,Caprifolioideae
Cardiochlamydeae,1,NA,60.61683,NA,30.12783,NA,NA,16.54896,46.00386,Solanales,Convolvulaceae,Cardiochlamydeae
Carduoideae,2,53.26892,55.91554,18.65365,21.72461,9.9349,25.90372,16.7724,26.57507,Asterales,Asteraceae,Carduoideae
Cartonematoideae,3,80.53633,112.14234,60.38518,85.81387,41.16114,78.43066,69.25323,101.03866,Commelinales,Commelinaceae,Cartonematoideae
CaryodaphnopsisNeocinnamomum,2,105.76767,117.45267,34.23288,45.13402,16.00941,56.14034,27.54191,64.46283,Laurales,Lauraceae,CaryodaphnopsisNeocinnamomum
Caryoteae,1,NA,36.90099,NA,14.24084,NA,NA,6.61466,22.19995,Arecales,Arecaceae,Caryoteae
Cassiopoideae,2,21.96553,67.17351,14.22698,45.1025,3.53426,27.1992,29.66469,60.19698,Ericales,Ericaceae,Cassiopoideae
Cassytheae,2,9.69278,130.01487,9.41353,61.32397,1.80916,20.60719,37.06066,86.2292,Laurales,Lauraceae,Cassytheae
Cecropieae,2,45.95764,56.15413,30.37798,43.74935,15.33385,45.50274,28.77284,56.2287,Rosales,Urticaceae,Cecropieae
Celastraceae.sstr,1,NA,45.1118,NA,26.40183,NA,NA,10.35407,45.86144,Celastrales,Celastraceae,Celastraceae.sstr
Centropodia,1,NA,37.20275,NA,29.55339,NA,NA,16.83218,42.55609,Poales,Poaceae,Centropodia
Cercidioideae,2,41.42455,86.99633,22.54688,61.17515,7.58838,39.33208,38.40003,82.7111,Fabales,Fabaceae,Cercidioideae
Ceroxyloideae,2,36.64979,36.92378,14.42806,16.70819,5.77306,25.21666,8.40809,27.07433,Arecales,Arecaceae,Ceroxyloideae
Cheilosoideae,2,49.01621,98.48632,23.18362,53.63531,8.26153,40.67801,40.64548,68.48623,Malpighiales,Euphorbiaceae,Cheilosoideae
Chenopodioideae,2,56.99918,65.71458,34.88565,47.93273,18.12923,49.82773,34.12205,62.10559,Caryophyllales,Amaranthaceae,Chenopodioideae
Chironieae,1,NA,58.47391,NA,34.42007,NA,NA,21.63833,47.57151,Gentianales,Gentianaceae,Chironieae
Chloridoideae,2,26.75774,37.20275,17.67382,29.55339,5.6823,29.83507,16.83218,42.55609,Poales,Poaceae,Chloridoideae
Chorisporeae,2,22.97615,27.0838,18.64272,25.43207,9.01931,27.25686,17.25951,33.51947,Brassicales,Brassicaceae,Chorisporeae
Cichorioideae,2,43.78867,47.53682,12.49268,15.69127,7.40583,17.15252,11.37084,20.4762,Asterales,Asteraceae,Cichorioideae
Cinchonoideae,2,57.04772,95.40709,26.41033,49.62667,8.48531,43.6161,32.3259,67.39941,Gentianales,Rubiaceae,Cinchonoideae
Cissampelideae,1,NA,60,NA,67.2314,NA,NA,60.00143,78.45307,Ranunculales,Menispermaceae,Cissampelideae
Clusieae,1,NA,42.19477,NA,29.89374,NA,NA,11.95021,52.99906,Malpighiales,Clusiaceae,Clusieae
Cneoroideae,2,57.4554,61.13435,35.34339,43.10116,18.81431,53.92812,28.30746,58.21863,Sapindales,Rutaceae,Cneoroideae
Colchicoideae,1,NA,51.45926,NA,37.42741,NA,NA,13.9398,60.46513,Liliales,Colchicaceae,Colchicoideae
Convolvuloideae,1,NA,74.0612,NA,36.84426,NA,NA,18.86459,49.93159,Solanales,Convolvulaceae,Convolvuloideae
Coptidoideae,2,23.09485,75.00027,19.90622,56.79097,6.85453,38.19203,39.3931,75.17939,Ranunculales,Ranunculaceae,Coptidoideae
Corispermoideae,2,40.80215,65.71458,27.89606,47.93273,13.2443,43.76616,34.12205,62.10559,Caryophyllales,Amaranthaceae,Corispermoideae
Corrigioleae,2,70.53898,82.62518,50.65231,73.18578,21.73333,72.20417,60.67819,85.48456,Caryophyllales,Caryophyllaceae,Corrigioleae
Corymbioideae,1,NA,45.25047,NA,14.4436,NA,NA,9.67424,19.924,Asterales,Asteraceae,Corymbioideae
Coryphoideae,2,NA,NA,NA,NA,NA,NA,NA,NA,Arecales,Arecaceae,Coryphoideae
Crassuloideae,1,NA,66.72315,NA,53.53841,NA,NA,32.95876,73.5471,Saxifragales,Crassulaceae,Crassuloideae
Cratoxyleae,1,NA,66.08825,NA,34.56077,NA,NA,14.28513,53.47668,Malpighiales,Hypericaceae,Cratoxyleae
Crocoideae,2,31.76579,44.84527,16.94231,28.26024,5.37739,28.40493,15.73196,40.99561,Asparagales,Iridaceae,Crocoideae
Crotonoideae,4,NA,NA,NA,NA,NA,NA,NA,NA,Malpighiales,Euphorbiaceae,Crotonoideae
CrotonoideaeII,2,37.71064,94.28065,18.63662,48.32712,5.15279,34.79116,36.40262,60.4757,Malpighiales,Euphorbiaceae,CrotonoideaeII
Cryptocaryeae,2,66.07903,114.96368,20.44323,45.34057,4.49758,36.76891,22.66672,71.2729,Laurales,Lauraceae,Cryptocaryeae
Cucurbitoideae,1,NA,49.06456,NA,21.35127,NA,NA,7.94772,32.68196,Cucurbitales,Cucurbitaceae,Cucurbitoideae
Cuscutoideae,1,NA,74.0612,NA,36.84426,NA,NA,18.86459,49.93159,Solanales,Convolvulaceae,Cuscutoideae
Cyanantheae,1,NA,69.65072,NA,43.01531,NA,NA,25.45188,57.26603,Asterales,Campanulaceae,Cyanantheae
Cymaroideae,1,NA,51.33251,NA,21.50722,NA,NA,12.53061,30.48347,Lamiales,Lamiaceae,Cymaroideae
Cymbarieae,2,71.88629,92.62671,27.69475,41.98006,14.69148,39.04878,34.3978,49.23329,Lamiales,Orobanchaceae,Cymbarieae
Cyperoideae,2,55.27498,62.06746,41.35771,55.1588,20.55157,61.81066,37.16955,75.22637,Poales,Cyperaceae,Cyperoideae
Cyphioideae,2,62.13072,74.60539,23.49764,47.23674,2.01002,47.23106,31.60543,63.49368,Asterales,Campanulaceae,Cyphioideae
Cyphocarpoideae,1,NA,89.45353,NA,67.12173,NA,NA,51.05427,82.39885,Asterales,Campanulaceae,Cyphocarpoideae
Cypripedioideae,2,38.767,85.69069,34.61768,77.17971,10.77974,59.54778,56.72117,98.77078,Asparagales,Orchidaceae,Cypripedioideae
Danthonioideae,2,19.86362,43.33368,15.1246,37.91237,5.79075,26.78621,29.01258,48.50844,Poales,Poaceae,Danthonioideae
Delimoideae,1,NA,27.66877,NA,26.31612,NA,NA,8.13146,48.21936,Dilleniales,Dilleniaceae,Delimoideae
Detarioideae,2,21.04761,86.99633,20.27692,61.17515,4.92924,39.50793,38.40003,82.7111,Fabales,Fabaceae,Detarioideae
Dialioideae,2,44.11728,87.46287,32.57184,63.58885,12.48371,52.94889,50.93019,80.24209,Fabales,Fabaceae,Dialioideae
Dichondroideae,1,NA,60.61683,NA,30.12783,NA,NA,16.54896,46.00386,Solanales,Convolvulaceae,Dichondroideae
Didymocarpoideae,2,96.41499,106.24266,42.20673,54.00544,25.6563,58.30134,40.66536,71.17447,Lamiales,Gesneriaceae,Didymocarpoideae
Diervilloideae,1,NA,76.23897,NA,52.68389,NA,NA,41.68873,63.83207,Dipsacales,Caprifoliaceae,Diervilloideae
Dillenioideae,1,NA,38.36056,NA,34.51817,NA,NA,8.56914,59.99047,Dilleniales,Dilleniaceae,Dillenioideae
Dioscoreoideae,1,NA,122.2338,NA,67.77257,NA,NA,40.46074,89.73629,Dioscoreales,Dioscoreaceae,Dioscoreoideae
Dipsacoideae,1,NA,48.53033,NA,23.39714,NA,NA,15.05977,31.68597,Dipsacales,Caprifoliaceae,Dipsacoideae
Doliocarpoideae,1,NA,27.66877,NA,26.31612,NA,NA,8.13146,48.21936,Dilleniales,Dilleniaceae,Doliocarpoideae
Dombeyoideae,2,27.85663,48.90046,9.62966,18.69536,3.17523,16.32276,11.74106,25.44605,Malvales,Malvaceae,Dombeyoideae
Dryadoideae,2,27.83218,89.35232,12.42253,51.93262,3.21508,25.28443,30.24426,73.67732,Rosales,Rosaceae,Dryadoideae
Duckeodendroideae,1,NA,63.04735,NA,44.32267,NA,NA,30.72808,56.78264,Solanales,Solanaceae,Duckeodendroideae
Duparquetioideae,1,NA,93.70497,NA,70.2339,NA,NA,54.9255,86.90168,Fabales,Fabaceae,Duparquetioideae
Echinodoreae,1,NA,41.85945,NA,36.28776,NA,NA,17.78031,55.86659,Alismatales,Alismataceae,Echinodoreae
Ehrhartoideae,2,36.37246,66,27.28773,66.98018,9.72523,49.459,66.0003,68.85473,Poales,Poaceae,Ehrhartoideae
Elatostemateae,2,52.11548,55.63473,35.70688,43.11324,21.26649,50.99606,30.3228,54.83232,Rosales,Urticaceae,Elatostemateae
Enkianthoideae,2,23.8387,110.87912,13.31317,77.3869,2.07656,28.32026,68.04329,88.22516,Ericales,Ericaceae,Enkianthoideae
Epacridoideae,2,43.51988,55.66254,24.24308,36.54401,9.86519,39.38373,22.9343,51.20637,Ericales,Ericaceae,Epacridoideae
Epidendroideae,2,60.05579,72.96554,41.39796,61.02036,10.35818,62.90481,39.55511,81.68232,Asparagales,Orchidaceae,Epidendroideae
Ericoideae,2,45.25798,67.17351,23.75259,45.1025,9.22421,38.26778,29.66469,60.19698,Ericales,Ericaceae,Ericoideae
Eriogonoideae,1,NA,48.36249,NA,28.68681,NA,NA,8.00539,49.56603,Caryophyllales,Polygonaceae,Eriogonoideae
Eryciboideae,1,NA,68.46075,NA,39.27271,NA,NA,23.7003,55.70199,Solanales,Convolvulaceae,Eryciboideae
Euphorbioideae,2,76.79842,86.64028,26.66509,38.002,13.96958,39.23769,28.48973,50.69243,Malpighiales,Euphorbiaceae,Euphorbioideae
Exaceae,1,NA,70.32931,NA,46.14913,NA,NA,33.06524,61.43579,Gentianales,Gentianaceae,Exaceae
Exbucklandoideae,1,NA,118.89808,NA,89.31329,NA,NA,83.60062,98.44348,Saxifragales,Hamamelidaceae,Exbucklandoideae
Faboideae,2,60.99438,81.57111,30.65993,56.78842,12.08725,51.85659,47.80072,73.31111,Fabales,Fabaceae,Faboideae
Fagoideae,1,NA,81.86526,NA,59.80783,NA,NA,37.83094,80.68446,Fagales,Fagaceae,Fagoideae
Famatinanthoideae,1,NA,66.31314,NA,30.74154,NA,NA,21.73607,42.25434,Asterales,Asteraceae,Famatinanthoideae
Garcinieae,1,NA,42.19477,NA,29.89374,NA,NA,11.95021,52.99906,Malpighiales,Clusiaceae,Garcinieae
Gelonieae,1,NA,84.09657,NA,34.75808,NA,NA,24.36049,47.16567,Malpighiales,Euphorbiaceae,Gelonieae
Gentianeae,1,NA,47.2152,NA,19.07025,NA,NA,8.53883,29.0829,Gentianales,Gentianaceae,Gentianeae
Geosiridoideae,1,NA,64.87841,NA,44.83798,NA,NA,31.41054,60.09183,Asparagales,Iridaceae,Geosiridoideae
Geranieae,1,NA,83.66539,NA,56.739,NA,NA,28.3844,85.01202,Geraniales,Geraniaceae,Geranieae
Gesnerioideae,2,89.68175,91.89208,35.24385,39.89715,10.56988,54.08585,19.00904,61.83087,Lamiales,Gesneriaceae,Gesnerioideae
Glaucidioideae,1,NA,95.9131,NA,79.82491,NA,NA,60.68504,103.87593,Ranunculales,Ranunculaceae,Glaucidioideae
Gochnatioideae,2,50.87743,55.39176,15.10826,19.35937,5.74987,24.93095,10.81269,27.42793,Asterales,Asteraceae,Gochnatioideae
Goetzeoideae,2,27.92333,63.04735,18.78559,44.32267,5.56124,32.69857,30.72808,56.78264,Solanales,Solanaceae,Goetzeoideae
Gomphogyneae,1,NA,61.36979,NA,37.57381,NA,NA,21.03133,52.87192,Cucurbitales,Cucurbitaceae,Gomphogyneae
Gratioleae,1,NA,109.28658,NA,52.30844,NA,NA,35.84938,68.05111,Lamiales,Plantaginaceae,Gratioleae
Grevilleoideae,1,NA,56.65916,NA,31.32057,NA,NA,15.52679,49.16288,Proteales,Proteaceae,Grevilleoideae
Grewioideae,2,48.35852,64.15086,20.79318,32.20097,8.40861,32.49095,19.62882,45.50284,Malvales,Malvaceae,Grewioideae
Greyiaceae,1,NA,117.45488,NA,72.34003,NA,NA,39.59509,103.23188,Geraniales,Francoaceae,Greyiaceae
Gymnarrhenoideae,1,NA,47.53682,NA,15.69127,NA,NA,11.37084,20.4762,Asterales,Asteraceae,Gymnarrhenoideae
Gymnostachydoideae,1,NA,113.70669,NA,87.87086,NA,NA,59.71611,114.52726,Alismatales,Araceae,Gymnostachydoideae
Hamamelidoideae,1,NA,118.89808,NA,89.31329,NA,NA,83.60062,98.44348,Saxifragales,Hamamelidaceae,Hamamelidoideae
Harrimanelloideae,1,NA,65.42826,NA,45.82938,NA,NA,31.68264,59.02415,Ericales,Ericaceae,Harrimanelloideae
Hecastocleidoideae,1,NA,57.94984,NA,23.4184,NA,NA,18.01518,28.59909,Asterales,Asteraceae,Hecastocleidoideae
Hechtioideae,2,20.8698,29.82153,8.57447,14.80961,2.84912,14.45108,10.02404,19.62448,Poales,Bromeliaceae,Hechtioideae
Helicteroideae,2,46.29456,53.80508,17.62615,24.09061,8.04162,25.92504,17.18176,31.84926,Malvales,Malvaceae,Helicteroideae
Helieae,1,NA,52.61184,NA,24.67846,NA,NA,13.23867,35.28585,Gentianales,Gentianaceae,Helieae
Hemerocallidoideae,1,NA,85.6638,NA,48.05759,NA,NA,27.85843,66.80337,Asparagales,Asphodelaceae,Hemerocallidoideae
Hemimerideae,1,NA,109.65475,NA,55.25018,NA,NA,39.64424,69.04734,Lamiales,Scrophulariaceae,Hemimerideae
Heptacodium,1,NA,71.27663,NA,46.33074,NA,NA,37.45743,56.40191,Dipsacales,Caprifoliaceae,Heptacodium
Hermae,1,NA,52.37964,NA,20.74312,NA,NA,8.52188,32.33072,Apiales,Apiaceae,Hermae
Hibbertioideae,1,NA,38.36056,NA,34.51817,NA,NA,8.56914,59.99047,Dilleniales,Dilleniaceae,Hibbertioideae
Humbertioideae,1,NA,86.17588,NA,59.98219,NA,NA,43.98468,76.31792,Solanales,Convolvulaceae,Humbertioideae
Hydnoroideae,1,NA,143.9556,NA,63.2475,NA,NA,34.59394,89.35329,Piperales,Aristolochiaceae,Hydnoroideae
Hydrastidoideae,1,NA,90.28172,NA,70.43506,NA,NA,50.71405,90.19186,Ranunculales,Ranunculaceae,Hydrastidoideae
Hydrocharitoideae,1,NA,55.85467,NA,43.09868,NA,NA,23.32755,70.16459,Alismatales,Hydrocharitaceae,Hydrocharitoideae
Hydrocotyloideae,1,NA,71.22073,NA,33.21462,NA,NA,11.95215,49.52761,Apiales,Araliaceae,Hydrocotyloideae
Hypericeae,1,NA,66.08825,NA,34.56077,NA,NA,14.28513,53.47668,Malpighiales,Hypericaceae,Hypericeae
Hypodaphnideae,1,NA,114.96368,NA,45.34057,NA,NA,22.66672,71.2729,Laurales,Lauraceae,Hypodaphnideae
Hypseocharis,1,NA,83.66539,NA,56.739,NA,NA,28.3844,85.01202,Geraniales,Geraniaceae,Hypseocharis
Idiospermoideae,1,NA,100.50758,NA,104.81862,NA,NA,90.96766,122.46124,Laurales,Calycanthaceae,Idiospermoideae
Iridoideae,2,63.51216,79.65184,40.12401,60.41133,19.9877,62.95768,44.60952,78.41188,Asparagales,Iridaceae,Iridoideae
Isophysidoideae,1,NA,89.9954,NA,68.44566,NA,NA,53.63464,89.30307,Asparagales,Iridaceae,Isophysidoideae
Ixoroideae,2,71.13637,95.40709,32.08271,49.62667,14.31046,50.13422,32.3259,67.39941,Gentianales,Rubiaceae,Ixoroideae
Kalanchooideae,1,NA,50.08659,NA,33.79256,NA,NA,17.56423,52.06787,Saxifragales,Crassulaceae,Kalanchooideae
Klotzschieae,1,NA,52.37964,NA,20.74312,NA,NA,8.52188,32.33072,Apiales,Apiaceae,Klotzschieae
LAC,2,99.58224,102.33953,53.89536,59.73766,34.09406,72.98292,46.12888,80.98751,Gentianales,Rubiaceae,LAC
Lactoris,1,NA,156.11081,NA,90.27457,NA,NA,60.24143,121.09255,Piperales,Aristolochiaceae,Lactoris
Lamioideae,2,44.40154,51.33251,15.93462,21.50722,7.15929,23.98569,12.53061,30.48347,Lamiales,Lamiaceae,Lamioideae
Larreoideae,1,NA,93.92727,NA,63.79309,NA,NA,35.73802,99.56235,Zygophyllales,Zygophyllaceae,Larreoideae
Lasioideae,2,30.92045,70.03516,18.86727,51.23656,4.55215,37.51149,33.41016,69.23786,Alismatales,Araceae,Lasioideae
Laureae,2,30.59489,70.63951,10.1318,22.578,2.56487,19.93934,9.92304,35.05821,Laurales,Lauraceae,Laureae
Lemnoideae,2,32.58247,81.28645,33.09276,74.97483,14.82266,49.63725,66.00026,87.76712,Alismatales,Araceae,Lemnoideae
Leucophylleae,1,NA,38.24076,NA,16.35093,NA,NA,3.78416,30.34973,Lamiales,Scrophulariaceae,Leucophylleae
Limoselleae,1,NA,82.31942,NA,29.86128,NA,NA,13.98393,46.78998,Lamiales,Scrophulariaceae,Limoselleae
Lindenbergieae,2,44.64367,95.98088,21.27068,45.59383,4.90967,34.28979,38.47322,53.11776,Lamiales,Orobanchaceae,Lindenbergieae
Lindmanioideae,2,18.58645,36.4939,6.03535,20.19949,0.53845,14.5543,12.70921,27.26142,Poales,Bromeliaceae,Lindmanioideae
Linnaeoideae,1,NA,55.60968,NA,36.85918,NA,NA,34.07046,41.7816,Dipsacales,Caprifoliaceae,Linnaeoideae
Lobelioideae,2,77.11276,85.61902,47.58492,60.0954,29.53205,65.86904,46.10496,75.0983,Asterales,Campanulaceae,Lobelioideae
Lomandroideae,2,74.70889,82.57831,32.51261,43.39599,18.36865,46.56973,32.24838,54.49781,Asparagales,Asparagaceae,Lomandroideae
Mackinlayoideae,2,82.28741,85.27854,40.75161,46.46968,25.57773,54.8252,35.3903,58.49032,Apiales,Apiaceae,Mackinlayoideae
Maesoideae,2,67.73559,91.23039,32.16559,69.84383,5.54855,60.83529,49.84451,91.45192,Ericales,Primulaceae,Maesoideae
Malesherbioideae,1,NA,87.00576,NA,55.60572,NA,NA,33.81016,74.46789,Malpighiales,Passifloraceae,Malesherbioideae
Malmeoideae,2,61.71401,79.71834,29.70783,52.8446,9.24778,53.16257,31.17312,76.07228,Magnoliales,Annonaceae,Malmeoideae
Malpighioideae,1,NA,38.80226,NA,28.70686,NA,NA,13.49511,45.4859,Malpighiales,Malpighiaceae,Malpighioideae
Malvatheca,3,44.06093,50.182,13.9541,18.99614,7.54413,20.46767,12.69428,25.53262,Malvales,Malvaceae,Malvatheca
Mapanioideae,2,36.86947,62.06746,30.39273,55.1588,11.05723,52.03048,37.16955,75.22637,Poales,Cyperaceae,Mapanioideae
Medusagynoideae,1,NA,78.19403,NA,41.31224,NA,NA,21.46759,63.41807,Malpighiales,Ochnaceae,Medusagynoideae
Melanthieae,1,NA,107.35567,NA,60.47693,NA,NA,30.55535,89.30295,Liliales,Melanthiaceae,Melanthieae
Melastomatoideae,2,41.80879,44.91561,33.53805,41.8809,13.41733,51.2859,22.54049,59.24598,Myrtales,Melastomataceae,Melastomatoideae
Menispermeae,1,NA,80.02658,NA,83.16529,NA,NA,67.07471,99.75087,Ranunculales,Menispermaceae,Menispermeae
Mesembryanthemoideae,2,14.50815,61.26394,8.81814,32.65785,1.66084,19.3639,17.71029,46.95023,Caryophyllales,Aizoaceae,Mesembryanthemoideae
Mezilaurus,2,NA,NA,NA,NA,NA,NA,NA,NA,Laurales,Lauraceae,Mezilaurus
Micrairoideae,2,29.64472,43.79643,22.82949,37.00034,10.17411,37.80878,20.35387,51.1768,Poales,Poaceae,Micrairoideae
Mimosoideae,2,33.51162,66.06259,21.24843,41.8858,6.06907,37.80011,22.73271,61.01279,Fabales,Fabaceae,Mimosoideae
Monotropoideae,2,81.56512,85.34753,45.84206,53.74081,28.04641,61.23702,38.68726,69.21369,Ericales,Ericaceae,Monotropoideae
Monsteroideae,2,47.48686,65.05194,29.76253,47.63606,14.35534,51.14498,27.64622,66.93684,Alismatales,Araceae,Monsteroideae
Morinoideae,1,NA,54.24203,NA,33.13903,NA,NA,26.12502,40.55408,Dipsacales,Caprifoliaceae,Morinoideae
MorkillioideaeTribuloideae,1,NA,93.92727,NA,63.79309,NA,NA,35.73802,99.56235,Zygophyllales,Zygophyllaceae,MorkillioideaeTribuloideae
Mutisioideae,2,56.85332,58.48749,21.39597,24.2374,13.62742,28.55104,18.77303,29.6331,Asterales,Asteraceae,Mutisioideae
Myoporeae,1,NA,38.24076,NA,16.35093,NA,NA,3.78416,30.34973,Lamiales,Scrophulariaceae,Myoporeae
Myrsinoideae,2,62.10769,64.79772,35.61171,41.78333,20.70832,53.25967,26.66059,58.80538,Ericales,Primulaceae,Myrsinoideae
Myrtoideae,2,45.14461,56.54673,27.94603,39.86325,10.47965,49.68693,20.38549,62.34576,Myrtales,Myrtaceae,Myrtoideae
Myxopyreae,1,NA,81.89472,NA,32.98417,NA,NA,14.58406,52.51081,Lamiales,Oleaceae,Myxopyreae
Nandinoideae,1,NA,80.80755,NA,45.35122,NA,NA,15.70197,70.44145,Ranunculales,Berberidaceae,Nandinoideae
Navioideae,2,19.38803,28.82991,8.08016,13.67643,2.48174,13.43304,9.13349,18.26191,Poales,Bromeliaceae,Navioideae
Nelsonioideae,2,86.89917,103.37687,38.45288,54.80438,18.70331,55.8727,44.66881,65.83057,Lamiales,Acanthaceae,Nelsonioideae
Nemacladoideae,2,73.19823,74.60539,39.81404,47.23674,22.51497,59.11556,31.60543,63.49368,Asterales,Campanulaceae,Nemacladoideae
Nepetoideae,2,53.09259,95.81999,28.80288,49.62376,16.06277,42.59095,40.88476,57.02205,Lamiales,Lamiaceae,Nepetoideae
Nicotianoideae,2,43.53394,46.61022,19.9152,23.38083,9.23797,32.40797,12.5228,34.5188,Solanales,Solanaceae,Nicotianoideae
Nivenioideae,2,32.84428,44.84527,17.37499,28.26024,6.43583,30.32742,15.73196,40.99561,Asparagales,Iridaceae,Nivenioideae
Nolinoideae,2,71.4965,77.6354,31.07962,37.9878,17.25727,42.73246,25.69234,49.5861,Asparagales,Asparagaceae,Nolinoideae
Nypoideae,1,NA,56.72133,NA,34.07137,NA,NA,20.31401,49.63868,Arecales,Arecaceae,Nypoideae
Ochnoideae,1,NA,75.8994,NA,36.71874,NA,NA,15.86827,57.74414,Malpighiales,Ochnaceae,Ochnoideae
Oleeae,2,60.51801,81.89472,20.69282,32.98417,6.58151,36.00406,14.58406,52.51081,Lamiales,Oleaceae,Oleeae
Olisbeoideae,2,11.14801,44.91561,13.57336,41.8809,3.06619,25.727,22.54049,59.24598,Myrtales,Melastomataceae,Olisbeoideae
Orchidoideae,2,56.80991,72.96554,40.67734,61.02036,22.58107,62.62237,39.55511,81.68232,Asparagales,Orchidaceae,Orchidoideae
Orobancheae,2,74.24535,88.66898,26.54316,36.94001,14.46304,37.91131,29.27366,44.24194,Lamiales,Orobanchaceae,Orobancheae
Orontioideae,2,48.21215,113.70669,33.05151,87.87086,7.57429,60.5793,59.71611,114.52726,Alismatales,Araceae,Orontioideae
Pachygoneae,1,NA,60,NA,67.2314,NA,NA,60.00143,78.45307,Ranunculales,Menispermaceae,Pachygoneae
Panicoideae,2,36.12036,49.16655,29.84551,50.11083,13.74276,45.00699,40.52193,60.3027,Poales,Poaceae,Panicoideae
Parideae,1,NA,107.35567,NA,60.47693,NA,NA,30.55535,89.30295,Liliales,Melanthiaceae,Parideae
Parnassioideae,1,NA,93.18161,NA,64.89825,NA,NA,39.99871,90.55046,Celastrales,Celastraceae,Parnassioideae
Paronychieae,2,65.13833,75.27177,48.31843,65.62591,26.43705,66.37079,52.75112,79.07302,Caryophyllales,Caryophyllaceae,Paronychieae
Patersonioideae,1,NA,70.86083,NA,51.71767,NA,NA,37.47144,67.40366,Asparagales,Iridaceae,Patersonioideae
Pedicularidae,2,55.9073,84.55682,20.30879,32.32882,10.34283,31.34455,22.98731,40.8911,Lamiales,Orobanchaceae,Pedicularidae
Peronematoideae,2,77.12955,77.34549,31.24589,34.23919,20.35969,40.96025,25.22709,41.79803,Lamiales,Lamiaceae,Peronematoideae
Persoonioideae,1,NA,62.95265,NA,39.44045,NA,NA,20.03857,63.63833,Proteales,Proteaceae,Persoonioideae
Pertyoideae,2,27.96176,55.03407,10.17102,20.79103,3.02102,19.09024,16.34551,25.93373,Asterales,Asteraceae,Pertyoideae
Petunioideae,2,48.54183,59.86911,26.01633,37.70616,12.53954,39.82501,26.43241,47.88851,Solanales,Solanaceae,Petunioideae
Pharoideae,2,19.20576,78.48729,11.9065,78.00938,2.25949,24.55727,72.82487,82.72727,Poales,Poaceae,Pharoideae
Phyllanthoideae,2,86.10871,111.87476,41.0792,62.60055,24.00787,61.69701,42.79456,80.8553,Malpighiales,Phyllanthaceae,Phyllanthoideae
Phytolaccoideae,1,NA,68.6054,NA,35.04872,NA,NA,19.08401,49.93536,Caryophyllales,Phytolaccaceae,Phytolaccoideae
Piperoideae,2,52.12054,74.75092,31.31159,51.82228,13.20831,50.48994,33.21183,71.10153,Piperales,Piperaceae,Piperoideae
Pitcairnioideae,2,17.06972,23.28392,6.79021,10.62657,2.67239,11.33862,6.40549,14.77477,Poales,Bromeliaceae,Pitcairnioideae
Plantagineae,1,NA,84.10133,NA,36.50535,NA,NA,20.34124,54.1561,Lamiales,Plantaginaceae,Plantagineae
Plassifloroideae,1,NA,78.08452,NA,41.9074,NA,NA,20.05471,61.31984,Malpighiales,Passifloraceae,Plassifloroideae
Platysace,1,NA,85.9362,NA,47.8433,NA,NA,36.16067,59.91061,Apiales,Apiaceae,Platysace
Podophylloideae,1,NA,80.80755,NA,45.35122,NA,NA,15.70197,70.44145,Ranunculales,Berberidaceae,Podophylloideae
