,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Polygonaceae,4,57.07612,85.92194,49.92597,82.10491,26.2233,74.91678,66.36112,99.63563,Caryophyllales,Polygonaceae,NA
Pontederiaceae,2,33.49124,105.8132,35.94665,78.03661,13.64708,66.0489,49.29216,101.04891,Commelinales,Pontederiaceae,NA
Portulacaceae,2,30.69036,66.50744,18.21809,39.9745,6.465,29.4002,28.9517,52.90463,Caryophyllales,Portulacaceae,NA
Posidoniaceae,2,24.77047,66,23.25805,70.89908,4.61963,49.57321,66.00017,79.30102,Alismatales,Posidoniaceae,NA
Potamogetonaceae,2,23.01144,63.87356,28.4077,65.14505,11.28076,51.3589,51.75945,78.38926,Alismatales,Potamogetonaceae,NA
Primulaceae,8,92.188,139.85071,75.4351,120.22832,55.43808,99.68071,114.72322,125.75382,Ericales,Primulaceae,NA
Proteaceae,5,72.1,120.2676,81.69022,121.70185,72.10016,98.998,107.79293,141.12842,Proteales,Proteaceae,NA
Putranjivaceae,2,13.27373,104.62213,12.79672,64.94479,1.48146,27.10298,24.35538,95.24652,Malpighiales,Putranjivaceae,NA
Quillajaceae,1,NA,119.66706,NA,110.17848,NA,NA,97.70311,121.81707,Fabales,Quillajaceae,NA
Rafflesiaceae,2,46.56625,135.12025,45.31758,89.97758,33.1595,60.67513,73.87191,104.81982,Malpighiales,Rafflesiaceae,NA
Ranunculaceae,8,97.37874,117.67279,84.28602,101.20967,70.9337,97.68633,87.27549,117.74076,Ranunculales,Ranunculaceae,NA
Rapateaceae,2,71.89646,132.55162,55.23283,119.42731,20.60477,91.7426,114.54351,124.05487,Poales,Rapateaceae,NA
Resedaceae,2,67.91083,74.35011,33.86324,44.84874,21.50291,48.00862,31.34731,58.99981,Brassicales,Resedaceae,NA
Restionaceae,2,107.3933,121.01102,80.56382,103.52014,54.76533,98.49246,97.11437,109.27703,Poales,Restionaceae,NA
Rhabdodendraceae,2,13.10243,127.6012,16.94851,124.40786,2.76969,41.38741,118.0196,132.88336,Caryophyllales,Rhabdodendraceae,NA
Rhamnaceae,2,88.56412,109.5577,62.64901,90.95845,37.82839,85.52228,73.32644,105.90587,Rosales,Rhamnaceae,NA
Rhizophoraceae,3,84.89322,109.55962,63.83432,82.47376,44.57241,81.75607,64.68221,102.79712,Malpighiales,Rhizophoraceae,NA
Ripogonaceae,2,28.09012,60.04674,13.78941,59.1031,2.42542,33.45769,51.00055,74.16475,Liliales,Ripogonaceae,NA
Roridulaceae,2,33.9,118.67836,42.52162,95.93103,33.9004,57.25408,89.13446,103.39535,Ericales,Roridulaceae,NA
Rosaceae,7,99.76346,132.64269,84.53898,116.92514,62.80774,107.24194,106.2121,124.04978,Rosales,Rosaceae,NA
Rousseaceae,2,107.66213,124.14755,75.6245,98.43582,43.7099,99.6139,87.40109,110.51616,Asterales,Rousseaceae,NA
Rubiaceae,8,101.74313,120.93372,80.37668,100.89555,66.9991,94.36022,89.65846,109.14636,Gentianales,Rubiaceae,NA
Ruppiaceae,2,5.93549,62.96594,13.82538,62.38351,2.37941,26.06683,47.72422,75.76658,Alismatales,Ruppiaceae,NA
Rutaceae,6,78.5955,87.60857,78.44523,87.04024,70.49518,88.07043,75.95917,97.69942,Sapindales,Rutaceae,NA
Sabiaceae,2,110.79459,151.93393,108.15068,146.63872,89.81297,131.22672,144.99413,148.31982,Proteales,Sabiaceae,NA
Salicaceae,5,101.4627,120.38695,78.33132,87.46668,64.59667,91.13325,73.44487,101.19673,Malpighiales,Salicaceae,NA
Salvadoraceae,2,NA,NA,NA,NA,NA,NA,NA,NA,Brassicales,Salvadoraceae,NA
Santalaceae,2,119.47173,135.25737,73.3395,96.20559,43.08273,96.54407,77.25979,113.83986,Santalales,Santalaceae,NA
Sapindaceae,2,67.63173,106.44946,70.17994,102.40606,56.00252,88.28711,92.59215,112.46571,Sapindales,Sapindaceae,NA
Sapotaceae,2,84.10549,137.88581,71.77333,112.2368,56.00304,92.61849,106.5178,118.62205,Ericales,Sapotaceae,NA
Sarcobataceae,1,NA,67.15347,NA,54.99338,NA,NA,37.33035,71.4321,Caryophyllales,Sarcobataceae,NA
Sarcolaenaceae,2,28.01731,69.27207,20.25968,53.6528,1.70604,43.38802,33.60788,72.19244,Malvales,Sarcolaenaceae,NA
Sarraceniaceae,2,70.6642,125.44517,51.95378,101.18156,21.05761,84.2398,94.68526,108.33635,Ericales,Sarraceniaceae,NA
Saururaceae,2,62.90542,90.1428,63.09641,95.35387,44.30436,91.02992,71.29265,121.49696,Piperales,Saururaceae,NA
Saxifragaceae,2,90.91328,123.41951,46.64322,75.44288,19.3543,70.94477,50.22277,101.13279,Saxifragales,Saxifragaceae,NA
Scheuchzeriaceae,1,NA,102.08377,NA,105.51355,NA,NA,93.49318,119.06096,Alismatales,Scheuchzeriaceae,NA
Schisandraceae,2,66.00985,110.8,47.43882,118.90433,14.45289,86.77969,110.80026,130.35699,Austrobaileyales,Schisandraceae,NA
Schlegeliaceae,2,55.75412,107.31648,17.01865,54.18423,2.52887,38.47281,42.46595,66.66104,Lamiales,Schlegeliaceae,NA
Schoepfiaceae,2,96.11005,128.52824,60.5449,84.69231,48.00056,76.82997,69.44388,99.16361,Santalales,Schoepfiaceae,NA
Scrophulariaceae,7,108.92121,118.52807,61.28111,78.07919,40.47346,80.78529,69.90157,87.49796,Lamiales,Scrophulariaceae,NA
Setchellanthaceae,1,NA,113.05658,NA,85.75086,NA,NA,74.59876,97.37025,Brassicales,Setchellanthaceae,NA
Simaroubaceae,2,67.12058,87.60857,61.07531,87.04024,41.20367,80.48895,75.95917,97.69942,Sapindales,Simaroubaceae,NA
Simmondsiaceae,1,NA,125.08853,NA,120.80001,NA,NA,112.51849,128.87096,Caryophyllales,Simmondsiaceae,NA
Siparunaceae,2,44.00181,117.61725,41.10451,92.29162,13.68079,73.14513,59.59789,115.76073,Laurales,Siparunaceae,NA
Sladeniaceae,2,122.85263,129.2622,79.63865,94.58471,49.41212,108.64342,68.58884,114.15172,Ericales,Sladeniaceae,NA
Smilacaceae,2,15.57379,103.42535,15.8064,81.93154,4.04491,32.08219,58.06073,100.9909,Liliales,Smilacaceae,NA
Solanaceae,17,70.29821,122.24563,60.46478,90.42569,52.22091,75.37783,72.85626,108.21536,Solanales,Solanaceae,NA
Sphaerosepalaceae,2,34.63613,112.81038,19.87591,74.95791,3.05109,43.37937,50.08754,96.60378,Malvales,Sphaerosepalaceae,NA
Sphenocleaceae,1,NA,111.55066,NA,76.03623,NA,NA,46.47235,95.70682,Solanales,Sphenocleaceae,NA
Stachyuraceae,2,17.53789,85.12193,5.29279,53.45222,1.02685,12.3126,30.04828,75.67868,Crossosomatales,Stachyuraceae,NA
Staphyleaceae,2,56,96.09884,60.59079,76.80511,56.00193,68.41373,65.18148,89.92239,Crossosomatales,Staphyleaceae,NA
Stegnospermataceae,2,3.80267,104.32123,2.83987,101.06323,0.30826,7.18481,93.21021,108.45038,Caryophyllales,Stegnospermataceae,NA
Stemonaceae,2,93.33789,128.528,45.40772,98.9216,13.16119,86.00827,83.91556,115.76299,Pandanales,Stemonaceae,NA
Stemonuraceae,2,38.6631,118.10063,24.98685,82.75845,6.01007,50.10333,50.73416,108.59416,Aquifoliales,Stemonuraceae,NA
Stilbaceae,2,93.41919,116.03209,44.7901,70.3836,14.62593,71.84374,58.56304,81.52888,Lamiales,Stilbaceae,NA
Strasburgeriaceae,2,55.82097,104.13733,24.07428,52.46562,6.35817,45.72034,17.23047,80.86818,Crossosomatales,Strasburgeriaceae,NA
Strelitziaceae,2,43.77653,78.1338,21.35539,58.72246,4.86073,39.80116,30.92824,83.78923,Zingiberales,Strelitziaceae,NA
Strombosiaceae,2,66.88759,148.21359,43.523,132.4053,7.3322,95.95429,125.32021,139.27012,Santalales,Strombosiaceae,NA
Stylidiaceae,2,112.77784,120.06204,69.9977,88.42473,45.5859,93.57016,69.33069,103.13516,Asterales,Stylidiaceae,NA
Styracaceae,2,110.30947,129.78868,67.29611,87.09378,48.51043,87.35122,69.99575,103.30163,Ericales,Styracaceae,NA
Surianaceae,2,56.91451,115.15085,64.70792,101.1385,48.51362,84.31491,90.2774,113.44372,Fabales,Surianaceae,NA
Symplocaceae,2,47.87234,134.58185,59.3506,99.0582,47.80166,80.67174,86.66486,109.62499,Ericales,Symplocaceae,NA
Taccaceae,2,42.62178,119.95082,22.6667,64.58458,6.6877,41.03404,43.08793,85.19916,Dioscoreales,Taccaceae,NA
Talinaceae,2,47.52914,69.16312,26.30711,45.92234,9.06914,43.52726,33.3256,59.75592,Caryophyllales,Talinaceae,NA
Tamaricaceae,2,42.52441,67.14027,38.05889,69.35896,13.83617,64.42458,42.53068,97.51116,Caryophyllales,Tamaricaceae,NA
Tapisciaceae,2,85.44206,99.52449,56.8203,70.3153,41.20042,79.82675,49.72218,99.89711,Huerteales,Tapisciaceae,NA
Tecophilaeaceae,2,72.71265,114.73333,41.59919,87.72348,13.82455,80.28616,64.32794,112.21972,Asparagales,Tecophilaeaceae,NA
Tetracarpaeaceae,1,NA,101.71735,NA,90.65839,NA,NA,80.41402,101.17517,Saxifragales,Tetracarpaeaceae,NA
Tetrachondraceae,2,67.90149,126.43988,47.88069,93.13181,20.47741,71.98461,84.09864,103.21837,Lamiales,Tetrachondraceae,NA
Tetramelaceae,2,57.4735,113.27067,29.72042,61.36209,9.22353,55.10642,39.52288,85.36146,Cucurbitales,Tetramelaceae,NA
Tetrameristaceae,2,49.44242,70.46564,36.03993,53.94736,23.03926,59.88463,28.75916,89.8888,Ericales,Tetrameristaceae,NA
Theaceae,2,72.61338,136.21219,56.39381,104.18371,37.80003,90.79146,93.87038,114.11522,Ericales,Theaceae,NA
Thismiaceae,2,105.15896,119.95082,48.11035,64.58458,26.88643,68.68647,43.08793,85.19916,Dioscoreales,Thismiaceae,NA
Thomandersiaceae,2,34.28978,107.31648,14.97705,54.18423,2.96852,31.47329,42.46595,66.66104,Lamiales,Thomandersiaceae,NA
Thurniaceae,2,40.11097,108.18188,46.92529,100.84952,17.81781,74.87066,87.82999,112.03683,Poales,Thurniaceae,NA
Thymelaeaceae,2,73.01126,132.75142,48.33118,104.21969,25.59865,70.2582,94.66705,111.69696,Malvales,Thymelaeaceae,NA
Ticodendraceae,1,NA,83.6,NA,86.59932,NA,NA,83.6005,92.43832,Fagales,Ticodendraceae,NA
Tofieldiaceae,2,84.42021,146.97951,67.30337,140.08401,36.08524,103.00006,136.71885,143.26023,Alismatales,Tofieldiaceae,NA
Torricelliaceae,2,57.5992,101.72429,65.34398,82.99701,56.00718,75.84726,74.45099,94.90963,Apiales,Torricelliaceae,NA
Tovariaceae,1,NA,88.57711,NA,67.15781,NA,NA,54.30259,80.0308,Brassicales,Tovariaceae,NA
Trigoniaceae,2,51.56769,88.52653,36.02044,69.85536,19.52226,62.07441,48.92342,90.36545,Malpighiales,Trigoniaceae,NA
Trimeniaceae,1,NA,110.8,NA,118.90433,NA,NA,110.80026,130.35699,Austrobaileyales,Trimeniaceae,NA
Triuridaceae,2,71.6827,114.23928,40.44654,74.59207,21.36185,62.69121,55.09818,94.57162,Pandanales,Triuridaceae,NA
Trochodendraceae,2,31.02625,151.725,25.19928,145.25057,7.05055,55.95488,143.40401,146.89599,Trochodendrales,Trochodendraceae,NA
Tropaeolaceae,2,30.43716,101.53008,29.62479,82.01375,8.53223,53.72365,67.04234,97.73897,Brassicales,Tropaeolaceae,NA
Typhaceae,2,71.48936,131.97689,68.65956,106.11644,51.9254,89.71365,75.2596,123.76354,Poales,Typhaceae,NA
Ulmaceae,2,60.25509,106.93961,61.62461,99.3057,48.51219,78.22868,89.1038,111.32934,Rosales,Ulmaceae,NA
Urticaceae,8,62.47056,86.13744,63.02271,83.10645,48.69337,76.97074,69.91994,95.07515,Rosales,Urticaceae,NA
Vahliaceae,2,27.94096,139.88003,20.47669,118.59819,4.00717,47.24018,109.61689,125.55258,Vahliales,Vahliaceae,NA
Velloziaceae,2,81.64386,134.70285,58.91624,110.80467,18.28459,89.79635,94.04793,126.69495,Pandanales,Velloziaceae,NA
Verbenaceae,2,94.95845,105.65838,39.78063,52.22921,21.82267,59.15429,41.45664,64.01742,Lamiales,Verbenaceae,NA
Violaceae,2,100.71808,131.28501,55.68732,86.21879,27.34615,81.43113,59.17184,103.67834,Malpighiales,Violaceae,NA
Vitaceae,2,89.45391,150.33752,93.35157,138.98173,61.61699,121.3923,136.63285,141.19427,Vitales,Vitaceae,NA
Vochysiaceae,2,37.96251,106.70663,40.71603,96.74354,13.61537,71.73996,83.62505,111.6815,Myrtales,Vochysiaceae,NA
Wellstediaceae,2,32.42032,63.55528,26.58092,51.30391,9.3581,43.28887,32.76664,70.90858,Boraginales,Wellstediaceae,NA
Welwitschiaceae,1,NA,198.1353,NA,142.53413,NA,NA,94.60199,184.57118,Gnetales,Welwitschiaceae,NA
Winteraceae,2,37.60008,125.10227,32.31246,129.73143,7.80333,62.41518,125.00041,137.04598,Canellales,Winteraceae,NA
Xeronemataceae,1,NA,105.08244,NA,79.65202,NA,NA,65.34817,92.11868,Asparagales,Xeronemataceae,NA
Ximeniaceae,2,70.18062,146.47722,54.54667,120.49672,21.02087,90.72097,110.89367,129.4673,Santalales,Ximeniaceae,NA
Xyridaceae,2,101.95848,127.53824,71.62692,108.38804,47.66116,93.94602,102.75052,114.14148,Poales,Xyridaceae,NA
Zingiberaceae,3,41.05091,81.45183,41.90906,72.97475,23.35693,60.53543,66.00328,84.26994,Zingiberales,Zingiberaceae,NA
Zosteraceae,2,31.89696,63.87356,35.49091,65.14505,6.97492,54.36132,51.75945,78.38926,Alismatales,Zosteraceae,NA
Zygophyllaceae,2,93.21414,105.94573,59.62837,82.39004,26.91256,88.58757,51.05876,111.98893,Zygophyllales,Zygophyllaceae,NA
Acalyphoideae,2,83.58592,91.71243,45.12263,55.75719,27.86282,63.16225,46.2761,67.18839,Malpighiales,Euphorbiaceae,Acalyphoideae
Acanthoideae,2,84.07027,92.98356,41.19307,52.69802,28.75563,52.43143,43.04479,61.65593,Lamiales,Acanthaceae,Acanthoideae
Acridocarpoideae,1,NA,39.08261,NA,37.61411,NA,NA,27.82147,51.07466,Malpighiales,Malpighiaceae,Acridocarpoideae
Actinostemmateae,1,NA,48.69139,NA,24.46121,NA,NA,9.9033,41.87481,Cucurbitales,Cucurbitaceae,Actinostemmateae
Adenoclineae,2,52.35321,89.06869,30.59641,51.82528,15.31274,45.15537,43.10579,62.24742,Malpighiales,Euphorbiaceae,Adenoclineae
Aethionemeae,2,18.58832,35.25563,19.25454,36.31706,8.78159,30.39868,24.31932,46.18658,Brassicales,Brassicaceae,Aethionemeae
Afrobrunnichia,1,NA,48.12788,NA,31.73784,NA,NA,12.63931,54.9262,Caryophyllales,Polygonaceae,Afrobrunnichia
Agapanthoideae,1,NA,78.7192,NA,42.39364,NA,NA,24.00988,58.44832,Asparagales,Amaryllidaceae,Agapanthoideae
Agavoideae,2,71.76519,83.46767,35.98675,49.53466,17.3727,54.22007,36.30463,62.37199,Asparagales,Asparagaceae,Agavoideae
Agdestidoideae,1,NA,72.1,NA,74.20573,NA,NA,72.10011,77.93814,Caryophyllales,Phytolaccaceae,Agdestidoideae
Aizooideae,2,53.52826,74.98829,35.85345,59.99881,11.04907,57.84749,41.27755,76.77883,Caryophyllales,Aizoaceae,Aizooideae
Ajugoideae,2,63.11303,83.40192,26.93499,42.04665,12.91814,40.15679,30.70036,53.50512,Lamiales,Lamiaceae,Ajugoideae
Alismae,1,NA,41.3269,NA,48.74901,NA,NA,23.03737,70.88265,Alismatales,Alismataceae,Alismae
Allioideae,1,NA,78.7192,NA,42.39364,NA,NA,24.00988,58.44832,Asparagales,Amaryllidaceae,Allioideae
Allyseae,2,26.0006,26.59416,21.70256,24.4491,12.53052,30.82914,15.59738,34.12758,Brassicales,Brassicaceae,Allyseae
Alpinieae,1,NA,28.70709,NA,24.32679,NA,NA,12.02737,43.57918,Zingiberales,Zingiberaceae,Alpinieae
AlsineaeCaryophylleae,2,49.91505,55.68489,37.94199,49.41993,20.92526,53.39417,34.90958,63.926,Caryophyllales,Caryophyllaceae,AlsineaeCaryophylleae
Alstonieae,2,60.65812,79.16796,31.06798,53.9088,9.91604,51.52375,39.82994,72.16404,Gentianales,Apocynaceae,Alstonieae
Amaranthoideae,2,55.64782,69.08484,41.68397,60.94527,16.65849,61.27602,42.89083,75.67319,Caryophyllales,Amaranthaceae,Amaranthoideae
Amaryllidoideae,1,NA,82.19493,NA,50.83704,NA,NA,36.96651,66.63992,Asparagales,Amaryllidaceae,Amaryllidoideae
Ambavioideae,2,28.29811,69.99124,27.71601,54.75972,13.00767,42.81666,38.55822,73.27148,Magnoliales,Annonaceae,Ambavioideae
Amygdaloideae,3,78.32657,87.81332,52.97355,67.98068,34.274,71.34528,48.10267,87.08928,Rosales,Rosaceae,Amygdaloideae
Amyridoideae,2,62.97057,66,59.45474,69.55041,35.79103,76.0109,66.00016,76.65006,Sapindales,Rutaceae,Amyridoideae
Anaxagoreoideae,1,NA,79.65531,NA,67.05013,NA,NA,47.67345,83.60587,Magnoliales,Annonaceae,Anaxagoreoideae
Angelonieae,1,NA,109.63283,NA,61.59015,NA,NA,35.28691,81.26252,Lamiales,Plantaginaceae,Angelonieae
Annonoideae,2,60.42275,68.53511,37.55164,50.82444,19.51456,60.38435,34.7371,70.0113,Magnoliales,Annonaceae,Annonoideae
Anomochlooideae,2,70.22915,81.26335,57.8231,81.408,31.92854,81.64939,75.42579,87.84123,Poales,Poaceae,Anomochlooideae
Antidesmatoideae,2,79.58532,111.29326,38.27062,72.76344,10.32563,65.0425,46.84332,94.99295,Malpighiales,Phyllanthaceae,Antidesmatoideae
Antirrhineae,1,NA,106.65268,NA,64.32525,NA,NA,45.24425,80.03427,Lamiales,Plantaginaceae,Antirrhineae
Aphyllanthoideae,1,NA,83.46767,NA,49.53466,NA,NA,36.30463,62.37199,Asparagales,Asparagaceae,Aphyllanthoideae
Apioideae,2,44.87862,63.66236,28.53899,42.50301,16.02483,45.08683,30.03029,55.55589,Apiales,Apiaceae,Apioideae
Apostasioideae,2,59.97445,95.8075,59.83352,107.0849,28.65486,92.80447,90.86309,120.71852,Asparagales,Orchidaceae,Apostasioideae
APSA,2,72.73529,73.59743,42.39857,45.54356,28.40166,57.73429,31.23734,60.64955,Gentianales,Apocynaceae,APSA
Aptosimieae,1,NA,93.51087,NA,43.28611,NA,NA,23.04074,62.71536,Lamiales,Scrophulariaceae,Aptosimieae
Aralioideae,1,NA,71.13901,NA,52.53721,NA,NA,41.26217,65.95534,Apiales,Araliaceae,Aralioideae
Arbutoideae,2,37.85932,93.97623,28.59531,66.59104,9.53459,51.63709,49.54569,85.6392,Ericales,Ericaceae,Arbutoideae
Arecoideae,2,63.49,64.77622,66.53711,68.25126,63.49321,71.27757,63.74297,73.97926,Arecales,Arecaceae,Arecoideae
Aristeoideae,2,16.1517,53.23514,13.04802,39.04903,3.60662,23.56867,26.3041,54.42884,Asparagales,Iridaceae,Aristeoideae
Aristidoideae,2,32.07876,45.07701,27.85625,47.03782,11.7401,43.28164,35.95946,57.1328,Poales,Poaceae,Aristidoideae
Aristolochioideae,1,NA,121.92549,NA,87.12319,NA,NA,72.11927,106.60025,Piperales,Aristolochiaceae,Aristolochioideae
Aroideae,2,87.40628,114.11963,44.41998,68.95392,10.82344,76.65479,29.67691,111.01489,Alismatales,Araceae,Aroideae
Arundinoideae,2,41.89555,43.80879,36.88037,41.70939,21.04996,54.24919,28.45767,54.39111,Poales,Poaceae,Arundinoideae
Asaroideae,1,NA,136.24974,NA,117.20776,NA,NA,97.83647,133.02021,Piperales,Aristolochiaceae,Asaroideae
Asparagoideae,2,32.90893,77.48838,21.20326,43.16758,7.27793,34.1382,28.46512,58.78035,Asparagales,Asparagaceae,Asparagoideae
Asphodeloideae,1,NA,80.35779,NA,46.06529,NA,NA,28.16467,65.84294,Asparagales,Asphodelaceae,Asphodeloideae
Aspidospermateae,2,59.11672,93.19816,42.01144,69.05986,17.64176,68.07103,51.9346,84.71823,Gentianales,Apocynaceae,Aspidospermateae
Asteroideae,2,41.36733,45.14753,13.90479,17.97508,7.20857,21.12396,11.26205,27.0311,Asterales,Asteraceae,Asteroideae
Avicennioideae,2,37.92884,90.55655,20.29151,48.82836,5.89438,36.64372,38.40457,58.10283,Lamiales,Acanthaceae,Avicennioideae
Azorelloideae,2,64.88781,74.41086,40.59429,52.98664,26.25431,55.29412,39.44323,64.80449,Apiales,Apiaceae,Azorelloideae
Bambusoideae,2,45.18964,60.51287,28.97395,55.25677,6.10715,51.91618,38.80917,66.98617,Poales,Poaceae,Bambusoideae
Barnadesioideae,2,48.18245,71.41721,31.72372,58.88919,10.81211,51.18401,47.47364,71.07482,Asterales,Asteraceae,Barnadesioideae
Bellendenoideae,1,NA,65.47194,NA,61.99268,NA,NA,24.04629,85.51948,Proteales,Proteaceae,Bellendenoideae
Benthamielleae,2,3.4523,51.15392,6.61542,31.78293,0.33367,15.92037,19.34315,44.34027,Solanales,Solanaceae,Benthamielleae
Berberidoideae,1,NA,90.46783,NA,67.90927,NA,NA,37.28992,91.06877,Ranunculales,Berberidaceae,Berberidoideae
Betoideae,2,66.25126,69.55466,53.52761,60.24081,36.13812,66.84943,46.22658,74.39619,Caryophyllales,Amaranthaceae,Betoideae
Boehmerieae,2,26.87692,56.37268,25.00674,52.40851,5.15215,39.66242,35.47843,67.11672,Rosales,Urticaceae,Boehmerieae
Brandisia,1,NA,87.44669,NA,40.90652,NA,NA,31.32823,50.19246,Lamiales,Orobanchaceae,Brandisia
Brassicaea,2,25.16773,26.59416,20.27794,24.4491,10.99314,30.62633,15.59738,34.12758,Brassicales,Brassicaceae,Brassicaea
Brexiaceae,1,NA,50.755,NA,33.37425,NA,NA,10.08183,54.86972,Celastrales,Celastraceae,Brexiaceae
Brocchinioideae,2,33.90854,46.03809,27.46568,47.51127,7.76929,47.40599,41.20007,59.90567,Poales,Bromeliaceae,Brocchinioideae
Brodiaeoideae,2,39.23923,79.53304,25.4651,48.26228,6.91754,42.42536,33.96706,60.11042,Asparagales,Asparagaceae,Brodiaeoideae
Bromelioideae,2,14.38056,16.84416,7.04115,9.28401,2.52697,13.21694,4.47163,15.43447,Poales,Bromeliaceae,Bromelioideae
Browallioideae,2,49.95518,51.15392,27.60773,31.78293,14.97466,42.30436,19.34315,44.34027,Solanales,Solanaceae,Browallioideae
Brownlowioideae,2,33.43751,60.00827,19.30099,61.98764,4.07679,47.27359,59.32361,66.04809,Malvales,Malvaceae,Brownlowioideae
Buchnereae,2,59.75404,89.04386,24.90786,40.7053,9.19343,37.7068,29.57393,49.84418,Lamiales,Orobanchaceae,Buchnereae
Buddlejeae,1,NA,82.00004,NA,33.11495,NA,NA,14.9785,49.09376,Lamiales,Scrophulariaceae,Buddlejeae
Byrsonimoideae,1,NA,55.90861,NA,52.79214,NA,NA,35.96897,72.6635,Malpighiales,Malpighiaceae,Byrsonimoideae
Byttnerioideae,2,68.83009,69.00661,50.72527,53.44645,30.09609,68.07277,32.20153,69.77413,Malvales,Malvaceae,Byttnerioideae
Caesalpinioideae,1,NA,70.69884,NA,58.32223,NA,NA,48.50768,70.18069,Fabales,Fabaceae,Caesalpinioideae
Calamoideae,2,66.58062,93.11151,76.34799,95.5713,66.00071,92.06855,79.10531,112.53354,Arecales,Arecaceae,Calamoideae
Callicarpoideae,2,22.8999,85.03843,11.84333,46.01024,1.82561,26.45963,30.88202,59.34637,Lamiales,Lamiaceae,Callicarpoideae
Calycanthoideae,2,86.3,99.1441,92.24785,101.98173,86.3023,100.36542,91.79919,113.86271,Laurales,Calycanthaceae,Calycanthoideae
Campanuloideae,2,34.62506,69.85158,25.30639,49.24556,6.45943,50.04984,28.90466,71.23362,Asterales,Campanulaceae,Campanuloideae
Camphorosmoideae,2,17.34375,42.21058,18.65171,39.78112,4.8815,33.72048,22.20072,55.36669,Caryophyllales,Amaranthaceae,Camphorosmoideae
Caprifolioideae,1,NA,73.89959,NA,56.09541,NA,NA,41.48557,72.4225,Dipsacales,Caprifoliaceae,Caprifolioideae
Cardiochlamydeae,1,NA,61.96248,NA,32.73684,NA,NA,13.97929,53.8337,Solanales,Convolvulaceae,Cardiochlamydeae
Carduoideae,2,52.89753,55.63016,23.47912,27.4082,13.90607,34.21572,20.4398,35.55942,Asterales,Asteraceae,Carduoideae
Cartonematoideae,3,80.35979,111.42315,62.3435,89.80111,36.60188,83.48019,71.68709,104.82656,Commelinales,Commelinaceae,Cartonematoideae
CaryodaphnopsisNeocinnamomum,2,94.13308,103.77716,43.93848,57.16595,21.27197,68.39952,34.27384,85.16004,Laurales,Lauraceae,CaryodaphnopsisNeocinnamomum
Caryoteae,1,NA,54.73784,NA,56.01622,NA,NA,47.80914,67.39944,Arecales,Arecaceae,Caryoteae
Cassiopoideae,2,25.55104,79.54812,20.47699,66.86221,4.8142,40.74821,45.30936,83.05972,Ericales,Ericaceae,Cassiopoideae
Cassytheae,2,9.39982,114.96813,11.44229,79.32095,1.71726,26.09684,52.42505,107.99479,Laurales,Lauraceae,Cassytheae
Cecropieae,2,47.27126,56.37268,34.11265,52.40851,17.17089,55.61043,35.47843,67.11672,Rosales,Urticaceae,Cecropieae
Celastraceae.sstr,1,NA,50.755,NA,33.37425,NA,NA,10.08183,54.86972,Celastrales,Celastraceae,Celastraceae.sstr
Centropodia,1,NA,36.87727,NA,33.39534,NA,NA,22.23644,44.19792,Poales,Poaceae,Centropodia
Cercidioideae,2,42.49994,94.52863,46.50545,79.41241,34.07061,66.7673,64.93689,93.60901,Fabales,Fabaceae,Cercidioideae
Ceroxyloideae,2,64.22756,64.77622,62.07017,68.25126,37.22909,74.5204,63.74297,73.97926,Arecales,Arecaceae,Ceroxyloideae
Cheilosoideae,2,48.23904,98.13228,27.91762,63.58991,8.47252,49.48372,52.52663,75.84257,Malpighiales,Euphorbiaceae,Cheilosoideae
Chenopodioideae,2,57.4297,66.00808,38.31822,52.31699,24.10694,55.17121,35.69287,68.06487,Caryophyllales,Amaranthaceae,Chenopodioideae
Chironieae,1,NA,58.85229,NA,40.51974,NA,NA,25.32976,54.62055,Gentianales,Gentianaceae,Chironieae
Chloridoideae,2,26.59979,36.87727,19.96176,33.39534,8.24726,31.65246,22.23644,44.19792,Poales,Poaceae,Chloridoideae
Chorisporeae,2,23.3628,27.40281,18.91162,26.98949,8.46419,28.48667,17.81715,36.64297,Brassicales,Brassicaceae,Chorisporeae
Cichorioideae,2,43.47303,47.36292,16.01973,19.63031,9.11311,23.88521,13.02064,28.01391,Asterales,Asteraceae,Cichorioideae
Cinchonoideae,2,58.98225,94.65429,38.66658,70.14327,15.95034,64.36392,56.61221,87.06787,Gentianales,Rubiaceae,Cinchonoideae
Cissampelideae,1,NA,60,NA,66.12794,NA,NA,60.00033,76.63036,Ranunculales,Menispermaceae,Cissampelideae
Clusieae,1,NA,42.58013,NA,53.06987,NA,NA,41.33515,70.02183,Malpighiales,Clusiaceae,Clusieae
Cneoroideae,2,74.17834,78.5955,66.49785,78.44523,42.59048,86.85246,70.49518,88.07043,Sapindales,Rutaceae,Cneoroideae
Colchicoideae,1,NA,53.2375,NA,35.5063,NA,NA,16.57796,58.63985,Liliales,Colchicaceae,Colchicoideae
Convolvuloideae,1,NA,72.0759,NA,37.79747,NA,NA,21.53419,56.96352,Solanales,Convolvulaceae,Convolvuloideae
Coptidoideae,2,24.06562,74.20435,27.84188,64.62736,8.13771,53.32232,56.00124,76.73727,Ranunculales,Ranunculaceae,Coptidoideae
