,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Aristeoideae,2,18.87513,77.38586,18.81801,51.81102,4.49275,36.85586,37.61483,67.40676,Asparagales,Iridaceae,Aristeoideae
Aristidoideae,2,35.33522,48.84595,34.64196,54.29728,16.83913,50.15025,43.02922,66.34852,Poales,Poaceae,Aristidoideae
Aristolochioideae,1,NA,190.71865,NA,94.52833,NA,NA,72.40443,117.88064,Piperales,Aristolochiaceae,Aristolochioideae
Aroideae,2,85.93692,115.27616,52.58935,83.46364,20.97023,89.99787,38.53956,124.52867,Alismatales,Araceae,Aroideae
Arundinoideae,2,44.47171,46.47369,45.55105,50.66419,28.76031,60.56771,38.13094,64.30248,Poales,Poaceae,Arundinoideae
Asaroideae,1,NA,216.39032,NA,154.77966,NA,NA,126.33059,186.18539,Piperales,Aristolochiaceae,Asaroideae
Asparagoideae,2,44.19803,104.0403,24.49571,57.19694,8.7905,39.95135,41.46529,74.6661,Asparagales,Asparagaceae,Asparagoideae
Asphodeloideae,1,NA,110.85633,NA,54.98102,NA,NA,38.85467,76.17292,Asparagales,Asphodelaceae,Asphodeloideae
Aspidospermateae,2,87.14682,137.61404,44.69344,77.19963,19.87323,65.92609,54.85916,99.49493,Gentianales,Apocynaceae,Aspidospermateae
Asteroideae,2,53.00138,57.31781,16.81069,21.80124,10.72563,24.27185,15.95038,29.3367,Asterales,Asteraceae,Asteroideae
Avicennioideae,2,58.49846,145.20466,29.28649,63.719,13.4248,50.12799,44.98979,79.07031,Lamiales,Acanthaceae,Avicennioideae
Azorelloideae,2,100.9658,116.4776,44.63361,62.47407,23.09109,65.6443,46.89516,78.76346,Apiales,Apiaceae,Azorelloideae
Bambusoideae,2,45.77575,61.38829,29.8923,59.47085,7.48658,52.08482,44.50774,72.25311,Poales,Poaceae,Bambusoideae
Barnadesioideae,2,63.84015,96.37088,38.29198,61.92721,17.52818,55.54933,48.27375,73.20183,Asterales,Asteraceae,Barnadesioideae
Bellendenoideae,1,NA,98.084,NA,69.84461,NA,NA,30.18258,100.39642,Proteales,Proteaceae,Bellendenoideae
Benthamielleae,2,2.7335,58.04555,7.78789,35.46854,0.41348,17.95768,19.29061,51.39641,Solanales,Solanaceae,Benthamielleae
Berberidoideae,1,NA,140.56066,NA,85.96806,NA,NA,58.17783,120.56846,Ranunculales,Berberidaceae,Berberidoideae
Betoideae,2,97.81252,102.62643,73.21302,83.22147,46.04248,93.08888,65.7457,100.01681,Caryophyllales,Amaranthaceae,Betoideae
Boehmerieae,2,44.59485,91.37526,37.98397,68.35197,22.13214,56.01628,53.07773,83.26151,Rosales,Urticaceae,Boehmerieae
Brandisia,1,NA,134.2711,NA,52.26792,NA,NA,39.04471,67.61499,Lamiales,Orobanchaceae,Brandisia
Brassicaea,2,43.78776,46.22567,33.84382,40.24004,21.80159,46.54832,29.35361,50.53795,Brassicales,Brassicaceae,Brassicaea
Brexiaceae,1,NA,71.03315,NA,34.12485,NA,NA,16.2201,56.47286,Celastrales,Celastraceae,Brexiaceae
Brocchinioideae,2,34.80757,46.59954,31.76675,50.44626,11.08267,51.23316,41.20077,67.44012,Poales,Bromeliaceae,Brocchinioideae
Brodiaeoideae,2,47.64266,107.77435,39.84858,63.06265,19.26636,65.9906,45.32693,79.67128,Asparagales,Asparagaceae,Brodiaeoideae
Bromelioideae,2,12.33643,14.51477,10.13401,13.35418,2.83075,18.04648,7.12175,21.17386,Poales,Bromeliaceae,Bromelioideae
Browallioideae,2,56.65495,58.04555,30.32652,35.46854,12.3148,45.03479,19.29061,51.39641,Solanales,Solanaceae,Browallioideae
Brownlowioideae,2,34.18166,60.21493,31.13708,62.39732,5.52261,53.22597,59.47008,66.21545,Malvales,Malvaceae,Brownlowioideae
Buchnereae,2,93.73547,137.65525,29.636,52.86371,12.12182,46.40214,39.12532,67.05896,Lamiales,Orobanchaceae,Buchnereae
Buddlejeae,1,NA,118.84085,NA,43.01514,NA,NA,26.86986,61.85741,Lamiales,Scrophulariaceae,Buddlejeae
Byrsonimoideae,1,NA,87.74565,NA,68.1485,NA,NA,40.01085,101.6598,Malpighiales,Malpighiaceae,Byrsonimoideae
Byttnerioideae,2,82.51438,82.75215,50.47924,54.19166,31.69785,77.24021,35.60678,77.30339,Malvales,Malvaceae,Byttnerioideae
Caesalpinioideae,1,NA,95.43277,NA,71.31926,NA,NA,49.12797,92.34792,Fabales,Fabaceae,Caesalpinioideae
Calamoideae,2,69.25018,108.48401,79.88991,107.03607,66.01272,104.11923,83.85061,127.3794,Arecales,Arecaceae,Calamoideae
Callicarpoideae,2,30.69178,125.40825,16.83412,57.67288,2.18495,38.13032,40.59582,70.61257,Lamiales,Lamiaceae,Callicarpoideae
Calycanthoideae,2,86.83993,109.68591,95.01336,112.75527,86.30054,110.29796,94.78695,133.14213,Laurales,Calycanthaceae,Calycanthoideae
Campanuloideae,2,56.3076,112.35514,30.62774,59.44336,17.10749,50.82717,45.06289,73.02329,Asterales,Campanulaceae,Campanuloideae
Camphorosmoideae,2,26.73587,62.92158,24.94838,54.30044,7.8877,44.88456,40.38105,69.00555,Caryophyllales,Amaranthaceae,Camphorosmoideae
Caprifolioideae,1,NA,105.9156,NA,73.13237,NA,NA,48.353,97.70887,Dipsacales,Caprifoliaceae,Caprifolioideae
Cardiochlamydeae,1,NA,100.49766,NA,42.84035,NA,NA,20.05542,61.12243,Solanales,Convolvulaceae,Cardiochlamydeae
Carduoideae,2,64.90844,68.26877,27.82711,33.21938,11.94206,39.34626,25.56292,40.68159,Asterales,Asteraceae,Carduoideae
Cartonematoideae,3,125.87695,172.8117,92.35015,128.94807,62.5559,121.59742,101.41704,156.30044,Commelinales,Commelinaceae,Cartonematoideae
CaryodaphnopsisNeocinnamomum,2,122.48881,137.33479,53.66197,68.42856,28.36079,78.02872,45.42147,92.80045,Laurales,Lauraceae,CaryodaphnopsisNeocinnamomum
Caryoteae,1,NA,59.12529,NA,57.31143,NA,NA,47.8,70.12259,Arecales,Arecaceae,Caryoteae
Cassiopoideae,2,38.72567,114.67217,27.75156,80.53493,7.25589,54.57554,60.26464,95.88788,Ericales,Ericaceae,Cassiopoideae
Cassytheae,2,12.61491,157.05125,16.63551,90.20981,2.27786,36.7926,62.56088,114.44562,Laurales,Lauraceae,Cassytheae
Cecropieae,2,76.07878,91.37526,52.08166,68.35197,34.10504,69.3546,53.07773,83.26151,Rosales,Urticaceae,Cecropieae
Celastraceae.sstr,1,NA,71.03315,NA,34.12485,NA,NA,16.2201,56.47286,Celastrales,Celastraceae,Celastraceae.sstr
Centropodia,1,NA,40.22489,NA,38.07585,NA,NA,24.57395,53.18651,Poales,Poaceae,Centropodia
Cercidioideae,2,61.25892,128.84545,48.76222,102.79542,34.0706,69.24636,70.19755,132.11046,Fabales,Fabaceae,Cercidioideae
Ceroxyloideae,2,64.59248,65.05886,62.05639,70.26156,33.08033,78.08201,63.94476,77.5114,Arecales,Arecaceae,Ceroxyloideae
Cheilosoideae,2,71.43858,145.3275,38.42282,93.38771,11.43479,68.04214,74.92188,117.2257,Malpighiales,Euphorbiaceae,Cheilosoideae
Chenopodioideae,2,83.51887,97.316,56.68993,74.73126,38.67075,77.84421,57.55963,91.42987,Caryophyllales,Amaranthaceae,Chenopodioideae
Chironieae,1,NA,91.36469,NA,53.34831,NA,NA,33.8493,72.34797,Gentianales,Gentianaceae,Chironieae
Chloridoideae,2,29.43272,40.22489,22.65427,38.07585,8.9655,35.48836,24.57395,53.18651,Poales,Poaceae,Chloridoideae
Chorisporeae,2,40.67647,47.44915,34.2415,45.11593,23.29409,45.51764,35.70605,53.33666,Brassicales,Brassicaceae,Chorisporeae
Cichorioideae,2,55.22826,59.66212,18.18055,23.94937,10.8982,26.64039,17.50198,31.5382,Asterales,Asteraceae,Cichorioideae
Cinchonoideae,2,78.60166,142.50845,40.65279,80.03911,15.49964,73.90246,57.18716,102.48532,Gentianales,Rubiaceae,Cinchonoideae
Cissampelideae,1,NA,74.70931,NA,78.30154,NA,NA,60.00466,133.01751,Ranunculales,Menispermaceae,Cissampelideae
Clusieae,1,NA,69.59583,NA,57.31526,NA,NA,41.2039,76.41434,Malpighiales,Clusiaceae,Clusieae
Cneoroideae,2,92.52161,98.22821,75.65524,89.01733,50.64433,105.3252,75.15459,109.48359,Sapindales,Rutaceae,Cneoroideae
Colchicoideae,1,NA,76.62988,NA,60.71131,NA,NA,36.96178,84.60278,Liliales,Colchicaceae,Colchicoideae
Convolvuloideae,1,NA,112.24731,NA,53.85199,NA,NA,37.98794,73.3502,Solanales,Convolvulaceae,Convolvuloideae
Coptidoideae,2,36.27249,119.36135,34.62641,91.87519,8.90715,71.75582,65.93481,117.15072,Ranunculales,Ranunculaceae,Coptidoideae
Corispermoideae,2,60.30387,97.316,46.94566,74.73126,24.43915,69.86262,57.55963,91.42987,Caryophyllales,Amaranthaceae,Corispermoideae
Corrigioleae,2,112.7236,128.7752,77.18115,114.75924,31.26158,118.499,96.75833,129.60859,Caryophyllales,Caryophyllaceae,Corrigioleae
Corymbioideae,1,NA,57.31781,NA,21.80124,NA,NA,15.95038,29.3367,Asterales,Asteraceae,Corymbioideae
Coryphoideae,2,NA,NA,NA,NA,NA,NA,NA,NA,Arecales,Arecaceae,Coryphoideae
Crassuloideae,1,NA,104.12518,NA,66.41942,NA,NA,44.44042,100.01138,Saxifragales,Crassulaceae,Crassuloideae
Cratoxyleae,1,NA,102.90484,NA,54.64411,NA,NA,37.08431,74.1172,Malpighiales,Hypericaceae,Cratoxyleae
Crocoideae,2,45.80547,64.83643,25.42961,41.27996,11.03539,40.70651,26.08311,54.92646,Asparagales,Iridaceae,Crocoideae
Crotonoideae,4,NA,NA,NA,NA,NA,NA,NA,NA,Malpighiales,Euphorbiaceae,Crotonoideae
CrotonoideaeII,2,56.03316,137.9221,30.52552,86.10303,6.57078,56.98143,63.57266,101.39167,Malpighiales,Euphorbiaceae,CrotonoideaeII
Cryptocaryeae,2,77.56917,138.18924,30.07007,61.78867,6.74096,53.58247,32.31603,89.73403,Laurales,Lauraceae,Cryptocaryeae
Cucurbitoideae,1,NA,46.5668,NA,27.68548,NA,NA,12.13212,54.30066,Cucurbitales,Cucurbitaceae,Cucurbitoideae
Cuscutoideae,1,NA,112.24731,NA,53.85199,NA,NA,37.98794,73.3502,Solanales,Convolvulaceae,Cuscutoideae
Cyanantheae,1,NA,112.35514,NA,59.44336,NA,NA,45.06289,73.02329,Asterales,Campanulaceae,Cyanantheae
Cymaroideae,1,NA,74.7679,NA,28.65393,NA,NA,17.3977,41.92578,Lamiales,Lamiaceae,Cymaroideae
Cymbarieae,2,109.71283,142.13201,39.0715,60.33947,19.63641,57.18006,47.87493,72.81006,Lamiales,Orobanchaceae,Cymbarieae
Cyperoideae,2,90.31455,101.65095,63.26269,83.04886,33.848,89.92187,54.78183,111.21211,Poales,Cyperaceae,Cyperoideae
Cyphioideae,2,101.78211,120.8584,34.15726,68.98166,1.94725,67.83404,47.02034,92.63283,Asterales,Campanulaceae,Cyphioideae
Cyphocarpoideae,1,NA,142.03615,NA,95.21335,NA,NA,75.75814,118.07989,Asterales,Campanulaceae,Cyphocarpoideae
Cypripedioideae,2,63.23607,142.48089,50.3747,106.1245,17.86883,82.37285,82.37071,128.45192,Asparagales,Orchidaceae,Cypripedioideae
Danthonioideae,2,22.03523,46.67065,16.46892,48.17172,5.00983,31.31411,34.8346,60.289,Poales,Poaceae,Danthonioideae
Delimoideae,1,NA,50.85731,NA,36.81078,NA,NA,15.4716,65.75655,Dilleniales,Dilleniaceae,Delimoideae
Detarioideae,2,33.9,128.84545,44.84082,102.79542,33.90076,61.71177,70.19755,132.11046,Fabales,Fabaceae,Detarioideae
Dialioideae,2,64.26202,127.63276,49.89737,101.2102,19.33588,79.86012,81.86472,121.59584,Fabales,Fabaceae,Dialioideae
Dichondroideae,1,NA,100.49766,NA,42.84035,NA,NA,20.05542,61.12243,Solanales,Convolvulaceae,Dichondroideae
Didymocarpoideae,2,148.0265,163.56901,59.29969,78.17339,31.1533,85.25936,52.90422,99.67206,Lamiales,Gesneriaceae,Didymocarpoideae
Diervilloideae,1,NA,109.82412,NA,78.28772,NA,NA,49.99663,99.82519,Dipsacales,Caprifoliaceae,Diervilloideae
Dillenioideae,1,NA,65.73372,NA,51.10836,NA,NA,28.06713,83.05941,Dilleniales,Dilleniaceae,Dillenioideae
Dioscoreoideae,1,NA,188.63703,NA,105.25432,NA,NA,73.0726,143.73545,Dioscoreales,Dioscoreaceae,Dioscoreoideae
Dipsacoideae,1,NA,69.78301,NA,22.0664,NA,NA,13.94003,37.86728,Dipsacales,Caprifoliaceae,Dipsacoideae
Doliocarpoideae,1,NA,50.85731,NA,36.81078,NA,NA,15.4716,65.75655,Dilleniales,Dilleniaceae,Doliocarpoideae
Dombeyoideae,2,28.68232,56.82933,22.8864,51.24165,4.92379,43.92797,27.11223,65.26182,Malvales,Malvaceae,Dombeyoideae
Dryadoideae,2,37.1706,121.1297,21.86341,80.14817,3.75804,39.73105,54.10336,112.64049,Rosales,Rosaceae,Dryadoideae
Duckeodendroideae,1,NA,72.57728,NA,54.04762,NA,NA,36.57869,75.1556,Solanales,Solanaceae,Duckeodendroideae
Duparquetioideae,1,NA,137.05761,NA,113.02872,NA,NA,90.6786,137.29799,Fabales,Fabaceae,Duparquetioideae
Echinodoreae,1,NA,66.69587,NA,58.6402,NA,NA,33.56717,88.60568,Alismatales,Alismataceae,Echinodoreae
Ehrhartoideae,2,35.41911,66,40.29169,68.5757,30.54217,53.34929,66.00065,73.06139,Poales,Poaceae,Ehrhartoideae
Elatostemateae,2,85.51014,91.28161,51.13009,63.88975,29.886,73.47517,47.47314,89.33842,Rosales,Urticaceae,Elatostemateae
Enkianthoideae,2,45.26833,178.051,22.60883,117.02317,5.89717,48.09197,107.65061,127.81542,Ericales,Ericaceae,Enkianthoideae
Epacridoideae,2,73.99657,95.79702,46.16894,77.08851,16.04548,69.85569,69.17954,87.3773,Ericales,Ericaceae,Epacridoideae
Epidendroideae,2,99.849,121.95544,52.97454,79.4874,30.34847,79.56652,59.72795,105.64028,Asparagales,Orchidaceae,Epidendroideae
Ericoideae,2,77.93438,114.67217,53.37731,80.53493,26.67446,79.63662,60.26464,95.88788,Ericales,Ericaceae,Ericoideae
Eriogonoideae,1,NA,72.61706,NA,44.39668,NA,NA,19.47123,71.47997,Caryophyllales,Polygonaceae,Eriogonoideae
Eryciboideae,1,NA,113.48518,NA,57.81328,NA,NA,36.37548,78.43962,Solanales,Convolvulaceae,Eryciboideae
Euphorbioideae,2,112.36132,127.45524,57.92393,71.59467,40.87674,74.29546,53.27455,86.54693,Malpighiales,Euphorbiaceae,Euphorbioideae
Exaceae,1,NA,109.983,NA,70.00326,NA,NA,45.13662,89.08931,Gentianales,Gentianaceae,Exaceae
Exbucklandoideae,1,NA,179.91622,NA,98.81023,NA,NA,83.6024,128.34684,Saxifragales,Hamamelidaceae,Exbucklandoideae
Faboideae,2,91.03483,119.21335,67.63241,90.49369,56.00715,84.70276,71.4855,106.91571,Fabales,Fabaceae,Faboideae
Fagoideae,1,NA,108.20822,NA,87.03615,NA,NA,47.63805,120.84024,Fagales,Fagaceae,Fagoideae
Famatinanthoideae,1,NA,80.93323,NA,46.6976,NA,NA,33.27048,60.97974,Asterales,Asteraceae,Famatinanthoideae
Garcinieae,1,NA,69.59583,NA,57.31526,NA,NA,41.2039,76.41434,Malpighiales,Clusiaceae,Garcinieae
Gelonieae,1,NA,123.52101,NA,65.94489,NA,NA,45.29251,82.27606,Malpighiales,Euphorbiaceae,Gelonieae
Gentianeae,1,NA,73.16778,NA,29.23025,NA,NA,11.73422,49.50455,Gentianales,Gentianaceae,Gentianeae
Geosiridoideae,1,NA,94.90766,NA,66.0579,NA,NA,47.77786,84.16339,Asparagales,Iridaceae,Geosiridoideae
Geranieae,1,NA,138.08229,NA,107.89985,NA,NA,71.64612,154.40039,Geraniales,Geraniaceae,Geranieae
Gesnerioideae,2,136.95075,140.12499,52.15949,57.62573,22.99331,78.49627,31.21613,87.75268,Lamiales,Gesneriaceae,Gesnerioideae
Glaucidioideae,1,NA,152.00846,NA,123.59166,NA,NA,78.18953,156.59185,Ranunculales,Ranunculaceae,Glaucidioideae
Gochnatioideae,2,57.51011,63.01968,23.38187,29.4587,10.45683,41.73167,15.81134,43.95752,Asterales,Asteraceae,Gochnatioideae
Goetzeoideae,2,33.48298,72.57728,25.23114,54.04762,11.59463,41.06268,36.57869,75.1556,Solanales,Solanaceae,Goetzeoideae
Gomphogyneae,1,NA,57.9643,NA,53.26697,NA,NA,33.51396,83.27088,Cucurbitales,Cucurbitaceae,Gomphogyneae
Gratioleae,1,NA,169.347,NA,76.33559,NA,NA,55.61046,96.74927,Lamiales,Plantaginaceae,Gratioleae
Grevilleoideae,1,NA,92.50256,NA,58.71566,NA,NA,31.61559,82.51685,Proteales,Proteaceae,Grevilleoideae
Grewioideae,2,61.97949,82.75215,36.42349,54.19166,17.44734,56.73629,35.60678,77.30339,Malvales,Malvaceae,Grewioideae
Greyiaceae,1,NA,186.08095,NA,127.02855,NA,NA,85.97284,165.43071,Geraniales,Francoaceae,Greyiaceae
Gymnarrhenoideae,1,NA,59.66212,NA,23.94937,NA,NA,17.50198,31.5382,Asterales,Asteraceae,Gymnarrhenoideae
Gymnostachydoideae,1,NA,182.82619,NA,153.50837,NA,NA,122.45437,185.03262,Alismatales,Araceae,Gymnostachydoideae
Hamamelidoideae,1,NA,179.91622,NA,98.81023,NA,NA,83.6024,128.34684,Saxifragales,Hamamelidaceae,Hamamelidoideae
Harrimanelloideae,1,NA,111.84483,NA,86.02582,NA,NA,76.70122,95.66957,Ericales,Ericaceae,Harrimanelloideae
Hecastocleidoideae,1,NA,70.12439,NA,36.03882,NA,NA,27.62901,45.05069,Asterales,Asteraceae,Hecastocleidoideae
Hechtioideae,2,18.09335,26.78925,15.24765,27.26579,4.40325,26.09684,18.49728,35.72563,Poales,Bromeliaceae,Hechtioideae
Helicteroideae,2,57.58248,65.47235,52.70836,66.59617,32.97439,66.6128,61.20633,73.30877,Malvales,Malvaceae,Helicteroideae
Helieae,1,NA,82.02922,NA,38.23323,NA,NA,17.61153,58.44071,Gentianales,Gentianaceae,Helieae
Hemerocallidoideae,1,NA,117.78209,NA,65.3158,NA,NA,46.87254,85.05359,Asparagales,Asphodelaceae,Hemerocallidoideae
Hemimerideae,1,NA,163.3357,NA,83.09585,NA,NA,63.76839,101.42313,Lamiales,Scrophulariaceae,Hemimerideae
Heptacodium,1,NA,101.91562,NA,65.64129,NA,NA,41.91083,85.47557,Dipsacales,Caprifoliaceae,Heptacodium
Hermae,1,NA,81.25277,NA,32.92642,NA,NA,14.87112,53.23226,Apiales,Apiaceae,Hermae
Hibbertioideae,1,NA,65.73372,NA,51.10836,NA,NA,28.06713,83.05941,Dilleniales,Dilleniaceae,Hibbertioideae
Humbertioideae,1,NA,139.40991,NA,87.50282,NA,NA,62.81945,107.91064,Solanales,Convolvulaceae,Humbertioideae
Hydnoroideae,1,NA,190.71865,NA,94.52833,NA,NA,72.40443,117.88064,Piperales,Aristolochiaceae,Hydnoroideae
Hydrastidoideae,1,NA,141.08485,NA,109.89475,NA,NA,72.19197,141.45395,Ranunculales,Ranunculaceae,Hydrastidoideae
Hydrocharitoideae,1,NA,95.74526,NA,85.27907,NA,NA,56.07952,118.35406,Alismatales,Hydrocharitaceae,Hydrocharitoideae
Hydrocotyloideae,1,NA,110.0139,NA,68.93946,NA,NA,44.43586,90.01553,Apiales,Araliaceae,Hydrocotyloideae
Hypericeae,1,NA,102.90484,NA,54.64411,NA,NA,37.08431,74.1172,Malpighiales,Hypericaceae,Hypericeae
Hypodaphnideae,1,NA,138.18924,NA,61.78867,NA,NA,32.31603,89.73403,Laurales,Lauraceae,Hypodaphnideae
Hypseocharis,1,NA,138.08229,NA,107.89985,NA,NA,71.64612,154.40039,Geraniales,Geraniaceae,Hypseocharis
Idiospermoideae,1,NA,109.68591,NA,112.75527,NA,NA,94.78695,133.14213,Laurales,Calycanthaceae,Idiospermoideae
Iridoideae,2,90.60959,114.81079,60.3259,89.96375,31.96236,88.25382,71.49993,112.26041,Asparagales,Iridaceae,Iridoideae
Isophysidoideae,1,NA,125.32907,NA,102.44631,NA,NA,82.54991,121.74199,Asparagales,Iridaceae,Isophysidoideae
Ixoroideae,2,107.30304,142.50845,57.39366,80.03911,41.25424,78.84932,57.18716,102.48532,Gentianales,Rubiaceae,Ixoroideae
Kalanchooideae,1,NA,76.26437,NA,37.68638,NA,NA,19.78043,54.4972,Saxifragales,Crassulaceae,Kalanchooideae
Klotzschieae,1,NA,81.25277,NA,32.92642,NA,NA,14.87112,53.23226,Apiales,Apiaceae,Klotzschieae
LAC,2,147.63044,152.19102,85.00275,94.50334,56.85702,113.17768,74.16363,116.48647,Gentianales,Rubiaceae,LAC
Lactoris,1,NA,208.02367,NA,132.46636,NA,NA,101.26069,162.34965,Piperales,Aristolochiaceae,Lactoris
Lamioideae,2,64.095,74.7679,20.08881,28.65393,10.03562,33.40548,17.3977,41.92578,Lamiales,Lamiaceae,Lamioideae
Larreoideae,1,NA,150.51704,NA,93.25902,NA,NA,57.9761,139.40816,Zygophyllales,Zygophyllaceae,Larreoideae
Lasioideae,2,42.49303,121.6859,30.80098,100.8926,9.22298,59.5912,52.63005,141.94568,Alismatales,Araceae,Lasioideae
Laureae,2,31.21388,73.31752,16.20267,35.30742,4.26037,29.41994,16.93228,54.07068,Laurales,Lauraceae,Laureae
Lemnoideae,2,63.78197,143.0585,76.35703,146.76035,53.13157,107.59579,130.75907,165.17487,Alismatales,Araceae,Lemnoideae
Leucophylleae,1,NA,53.91202,NA,25.04156,NA,NA,8.22844,55.93452,Lamiales,Scrophulariaceae,Leucophylleae
Limoselleae,1,NA,118.84085,NA,43.01514,NA,NA,26.86986,61.85741,Lamiales,Scrophulariaceae,Limoselleae
Lindenbergieae,2,67.69582,147.60628,30.72578,65.11719,15.13125,51.21865,53.74952,76.64978,Lamiales,Orobanchaceae,Lindenbergieae
Lindmanioideae,2,15.4151,35.10379,9.95886,36.84771,0.69242,25.99604,25.19526,47.12478,Poales,Bromeliaceae,Lindmanioideae
Linnaeoideae,1,NA,79.45794,NA,41.44142,NA,NA,34.07199,53.1898,Dipsacales,Caprifoliaceae,Linnaeoideae
Lobelioideae,2,124.30052,136.98609,67.49531,85.94569,33.40985,88.05375,66.20076,106.00522,Asterales,Campanulaceae,Lobelioideae
Lomandroideae,2,100.62927,110.82987,42.13721,66.08154,22.02833,63.61088,48.45209,83.13658,Asparagales,Asparagaceae,Lomandroideae
Mackinlayoideae,2,129.77749,134.35595,62.01592,74.81925,36.05759,82.30912,61.21523,87.65211,Apiales,Apiaceae,Mackinlayoideae
Maesoideae,2,107.65555,151.365,48.68613,102.81056,7.96804,96.12612,77.58522,131.61885,Ericales,Primulaceae,Maesoideae
Malesherbioideae,1,NA,130.99176,NA,77.48796,NA,NA,56.98827,108.50439,Malpighiales,Passifloraceae,Malesherbioideae
Malmeoideae,2,80.30624,105.25075,42.25342,68.98714,21.54388,64.82309,45.63419,96.30423,Magnoliales,Annonaceae,Malmeoideae
Malpighioideae,1,NA,58.8872,NA,43.61428,NA,NA,27.90559,69.51146,Malpighiales,Malpighiaceae,Malpighioideae
Malvatheca,3,52.11284,59.2,44.6661,61.07878,29.19728,59.92113,59.2001,64.24385,Malvales,Malvaceae,Malvatheca
Mapanioideae,2,62.4845,101.65095,46.25829,83.04886,15.91551,83.20252,54.78183,111.21211,Poales,Cyperaceae,Mapanioideae
Medusagynoideae,1,NA,116.91836,NA,58.42175,NA,NA,22.92884,89.23119,Malpighiales,Ochnaceae,Medusagynoideae
Melanthieae,1,NA,157.69546,NA,98.02315,NA,NA,58.48217,139.86242,Liliales,Melanthiaceae,Melanthieae
Melastomatoideae,2,72.02465,77.54654,47.91612,60.0522,31.76485,70.08541,39.39181,86.8593,Myrtales,Melastomataceae,Melastomatoideae
Menispermeae,1,NA,108.20468,NA,108.40373,NA,NA,77.70018,158.84623,Ranunculales,Menispermaceae,Menispermeae
Mesembryanthemoideae,2,17.35758,84.7351,16.14337,56.778,2.173,37.15516,34.65904,80.65725,Caryophyllales,Aizoaceae,Mesembryanthemoideae
Mezilaurus,2,NA,NA,NA,NA,NA,NA,NA,NA,Laurales,Lauraceae,Mezilaurus
Micrairoideae,2,32.32307,46.47369,29.61227,50.66419,11.65627,46.76379,38.13094,64.30248,Poales,Poaceae,Micrairoideae
Mimosoideae,2,49.07497,95.43277,34.66696,71.31926,15.01574,58.4242,49.12797,92.34792,Fabales,Fabaceae,Mimosoideae
Monotropoideae,2,138.62824,144.89428,67.99707,82.389,45.34327,87.7873,58.98286,101.29112,Ericales,Ericaceae,Monotropoideae
Monsteroideae,2,89.29177,123,80.2581,127.71506,40.74735,118.9537,123.00089,136.11301,Alismatales,Araceae,Monsteroideae
Morinoideae,1,NA,77.43167,NA,36.60645,NA,NA,25.31405,49.63094,Dipsacales,Caprifoliaceae,Morinoideae
MorkillioideaeTribuloideae,1,NA,150.51704,NA,93.25902,NA,NA,57.9761,139.40816,Zygophyllales,Zygophyllaceae,MorkillioideaeTribuloideae
Mutisioideae,2,68.36652,70.70199,33.59915,37.43944,22.47983,44.26887,28.75149,46.30981,Asterales,Asteraceae,Mutisioideae
Myoporeae,1,NA,53.91202,NA,25.04156,NA,NA,8.22844,55.93452,Lamiales,Scrophulariaceae,Myoporeae
Myrsinoideae,2,106.43481,110.99054,54.68037,65.85617,19.46287,77.13575,45.21964,90.19484,Ericales,Primulaceae,Myrsinoideae
Myrtoideae,2,67.75207,86.33856,66.96291,82.9379,56.00317,84.77019,60.90003,107.72586,Myrtales,Myrtaceae,Myrtoideae
Myxopyreae,1,NA,117.40461,NA,61.30828,NA,NA,37.66216,94.87817,Lamiales,Oleaceae,Myxopyreae
Nandinoideae,1,NA,126.56666,NA,64.47399,NA,NA,40.14455,107.70424,Ranunculales,Berberidaceae,Nandinoideae
Navioideae,2,17.90065,25.86708,15.13104,25.15639,5.17638,24.67968,17.36903,34.43676,Poales,Bromeliaceae,Navioideae
Nelsonioideae,2,136.08627,161.50248,54.50243,79.05693,28.12029,79.17723,64.6052,94.31256,Lamiales,Acanthaceae,Nelsonioideae
Nemacladoideae,2,117.06584,120.8584,57.3227,68.98166,30.32541,79.62261,47.02034,92.63283,Asterales,Campanulaceae,Nemacladoideae
Nepetoideae,2,78.32343,142.65175,45.64971,73.17256,29.24865,60.48915,62.85803,83.12513,Lamiales,Lamiaceae,Nepetoideae
Nicotianoideae,2,45.21983,48.75022,26.68272,31.42165,13.83666,43.28367,20.29879,47.15235,Solanales,Solanaceae,Nicotianoideae
Nivenioideae,2,47.58298,64.83643,26.09024,41.27996,13.1628,39.31928,26.08311,54.92646,Asparagales,Iridaceae,Nivenioideae
Nolinoideae,2,95.92928,104.0403,46.6248,57.19694,27.21937,65.37063,41.46529,74.6661,Asparagales,Asparagaceae,Nolinoideae
Nypoideae,1,NA,89.99051,NA,90.21097,NA,NA,73.02222,108.20641,Arecales,Arecaceae,Nypoideae
Ochnoideae,1,NA,113.56356,NA,51.48149,NA,NA,19.7616,85.19196,Malpighiales,Ochnaceae,Ochnoideae
Oleeae,2,85.18232,117.40461,40.79291,61.30828,27.82067,70.355,37.66216,94.87817,Lamiales,Oleaceae,Oleeae
Olisbeoideae,2,19.42771,77.54654,21.63308,60.0522,8.4348,38.33698,39.39181,86.8593,Myrtales,Melastomataceae,Olisbeoideae
