,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Schisandraceae,2,73.9486,116.09175,56.36109,120.89628,15.58128,99.84432,110.80084,140.29334,Austrobaileyales,Schisandraceae,NA
Schlegeliaceae,2,60.95341,108.19719,18.04061,55.08183,2.1966,38.37516,45.32089,68.8197,Lamiales,Schlegeliaceae,NA
Schoepfiaceae,2,98.66282,128.81604,64.11065,90.8039,48.00507,82.30446,70.81541,107.15528,Santalales,Schoepfiaceae,NA
Scrophulariaceae,7,109.821,119.47762,64.22551,79.47959,44.03422,81.76429,71.7486,87.63839,Lamiales,Scrophulariaceae,NA
Setchellanthaceae,1,NA,113.95884,NA,92.2406,NA,NA,80.5932,104.17925,Brassicales,Setchellanthaceae,NA
Simaroubaceae,2,68.50023,87.80292,60.7401,87.62449,41.2145,79.66609,77.5738,97.01304,Sapindales,Simaroubaceae,NA
Simmondsiaceae,1,NA,126.16369,NA,123.22529,NA,NA,115.21973,132.1481,Caryophyllales,Simmondsiaceae,NA
Siparunaceae,2,46.81482,121.42808,43.64931,97.77445,13.95782,75.98133,67.29274,121.17087,Laurales,Siparunaceae,NA
Sladeniaceae,2,123.14961,130.25526,83.50929,96.69331,53.91035,110.16806,70.53265,113.97525,Ericales,Sladeniaceae,NA
Smilacaceae,2,15.85853,104.47987,17.40043,86.56212,2.5971,37.49527,67.02919,120.03325,Liliales,Smilacaceae,NA
Solanaceae,17,71.41711,125.07783,58.60852,86.79628,52.22111,67.63802,68.90259,102.21757,Solanales,Solanaceae,NA
Sphaerosepalaceae,2,29.97808,113.71932,20.47403,74.10052,4.19153,42.60953,52.15465,93.41228,Malvales,Sphaerosepalaceae,NA
Sphenocleaceae,1,NA,112.3344,NA,67.97568,NA,NA,47.63574,91.98017,Solanales,Sphenocleaceae,NA
Stachyuraceae,2,15.55014,85.75769,5.28845,49.36688,0.77104,11.77375,26.98946,70.42204,Crossosomatales,Stachyuraceae,NA
Staphyleaceae,2,56,99.45039,61.37971,76.09041,56.00019,72.49877,64.56627,92.16387,Crossosomatales,Staphyleaceae,NA
Stegnospermataceae,2,3.18352,104.85909,3.13095,103.5908,0.34132,7.87632,94.28395,113.74118,Caryophyllales,Stegnospermataceae,NA
Stemonaceae,2,91.29282,129.93515,57.74421,104.75,17.06495,85.30886,80.41438,125.54211,Pandanales,Stemonaceae,NA
Stemonuraceae,2,32.37789,119.07478,31.36959,87.2363,11.60582,59.01419,65.32427,107.52568,Aquifoliales,Stemonuraceae,NA
Stilbaceae,2,96.83372,117.07289,48.22419,72.90482,24.30629,71.0381,64.42036,82.01407,Lamiales,Stilbaceae,NA
Strasburgeriaceae,2,59.70008,105.41898,27.45079,60.63243,7.99377,50.57596,32.84032,93.01473,Crossosomatales,Strasburgeriaceae,NA
Strelitziaceae,2,42.80289,78.63164,27.05598,59.50859,8.80526,49.99496,33.89339,85.6225,Zingiberales,Strelitziaceae,NA
Strombosiaceae,2,66.30045,149.48861,41.81949,136.41193,9.69077,100.30084,129.69346,142.4204,Santalales,Strombosiaceae,NA
Stylidiaceae,2,111.28668,120.96683,73.87293,92.58716,50.09561,95.4624,79.75155,105.03402,Asterales,Stylidiaceae,NA
Styracaceae,2,115.24594,132.13528,65.47362,87.61281,48.50253,83.36738,73.44212,100.94286,Ericales,Styracaceae,NA
Surianaceae,2,58.20535,116.01299,66.04138,106.89987,48.50226,90.1888,92.31898,119.23463,Fabales,Surianaceae,NA
Symplocaceae,2,50.53193,136.58376,60.88804,98.63039,47.8007,82.34105,88.0498,108.92755,Ericales,Symplocaceae,NA
Taccaceae,2,45.33182,116.99901,26.41472,72.56718,8.16158,50.73619,48.5944,97.7663,Dioscoreales,Taccaceae,NA
Talinaceae,2,48.41336,69.60061,27.63119,47.9131,11.54195,46.21238,33.28017,59.86019,Caryophyllales,Talinaceae,NA
Tamaricaceae,2,44.72611,67.8309,36.09637,65.9139,15.63048,65.58209,40.29323,94.08734,Caryophyllales,Tamaricaceae,NA
Tapisciaceae,2,86.03856,101.03338,53.66092,66.63337,41.20019,74.74604,45.56467,89.67065,Huerteales,Tapisciaceae,NA
Tecophilaeaceae,2,75.5463,116.31318,51.64673,88.09093,23.26869,78.92913,60.04796,111.3547,Asparagales,Tecophilaeaceae,NA
Tetracarpaeaceae,1,NA,101.66363,NA,91.84114,NA,NA,80.57611,103.68259,Saxifragales,Tetracarpaeaceae,NA
Tetrachondraceae,2,67.42336,127.70845,38.7948,92.38745,14.82697,68.38465,81.80062,100.93084,Lamiales,Tetrachondraceae,NA
Tetramelaceae,2,57.45731,114.02113,24.38682,66.62915,5.58819,50.50445,46.85695,86.77625,Cucurbitales,Tetramelaceae,NA
Tetrameristaceae,2,51.17013,70.97506,35.53571,54.21725,23.03235,49.49808,37.0692,73.0091,Ericales,Tetrameristaceae,NA
Theaceae,2,78.31772,137.46183,57.08407,103.64153,37.80029,87.0506,94.17203,112.45601,Ericales,Theaceae,NA
Thismiaceae,2,101.8449,116.99901,55.89749,72.56718,30.42964,81.05261,48.5944,97.7663,Dioscoreales,Thismiaceae,NA
Thomandersiaceae,2,35.48409,108.19719,18.3402,55.08183,4.05018,34.42021,45.32089,68.8197,Lamiales,Thomandersiaceae,NA
Thurniaceae,2,39.12631,109.80127,35.85296,104.89598,8.24089,64.86912,90.27122,120.31327,Poales,Thurniaceae,NA
Thymelaeaceae,2,72.84967,133.13192,55.10844,104.31012,27.91943,83.33296,95.34499,113.20165,Malvales,Thymelaeaceae,NA
Ticodendraceae,1,NA,83.6,NA,86.51231,NA,NA,83.6,91.71418,Fagales,Ticodendraceae,NA
Tofieldiaceae,2,87.01027,148.21123,73.00253,144.74387,28.96642,108.59988,140.9236,148.07824,Alismatales,Tofieldiaceae,NA
Torricelliaceae,2,58.67472,103.3069,64.61302,83.67927,56.00134,76.60299,74.05557,93.33575,Apiales,Torricelliaceae,NA
Tovariaceae,1,NA,89.38451,NA,74.45825,NA,NA,61.82452,87.61743,Brassicales,Tovariaceae,NA
Trigoniaceae,2,52.11571,88.92964,35.99234,69.03369,13.54764,61.39513,39.03583,94.71598,Malpighiales,Trigoniaceae,NA
Trimeniaceae,1,NA,116.09175,NA,120.89628,NA,NA,110.80084,140.29334,Austrobaileyales,Trimeniaceae,NA
Triuridaceae,2,72.951,115.68377,42.65552,76.24853,20.2059,67.64156,56.52074,99.8772,Pandanales,Triuridaceae,NA
Trochodendraceae,2,31.63066,152.96915,24.44164,148.87154,3.89472,54.86904,147.18793,150.65314,Trochodendrales,Trochodendraceae,NA
Tropaeolaceae,2,28.97837,102.65129,30.21828,87.39955,8.34295,52.64756,71.60959,103.82684,Brassicales,Tropaeolaceae,NA
Typhaceae,2,74.22398,131.79335,72.40218,117.29924,51.66027,92.75664,95.63175,132.79167,Poales,Typhaceae,NA
Ulmaceae,2,60.91281,107.69409,60.68199,95.62501,48.50094,76.95216,86.15189,107.3591,Rosales,Ulmaceae,NA
Urticaceae,8,62.01514,86.95334,57.1758,75.92926,43.92524,70.3117,58.51245,89.02893,Rosales,Urticaceae,NA
Vahliaceae,2,28.85195,141.04974,21.83077,117.69123,4.94115,46.36243,108.35884,125.67658,Vahliales,Vahliaceae,NA
Velloziaceae,2,83.55685,135.52072,57.07286,116.72366,14.0232,90.95601,96.39567,133.92136,Pandanales,Velloziaceae,NA
Verbenaceae,2,95.28127,106.68458,42.83944,53.39551,25.72502,60.37732,42.25069,65.01649,Lamiales,Verbenaceae,NA
Violaceae,2,101.06112,133.16761,64.80728,92.98457,39.08683,91.1823,67.99985,110.94297,Malpighiales,Violaceae,NA
Vitaceae,2,93.60932,151.5233,86.52627,142.54544,61.73712,121.6859,140.17435,145.11813,Vitales,Vitaceae,NA
Vochysiaceae,2,38.33208,107.30704,37.26482,97.59557,11.26974,68.30623,84.01418,111.97329,Myrtales,Vochysiaceae,NA
Wellstediaceae,2,32.91187,65.12993,27.27266,53.17187,7.93379,44.73244,30.07179,74.40499,Boraginales,Wellstediaceae,NA
Welwitschiaceae,1,NA,202.45828,NA,157.81809,NA,NA,100.88766,214.60663,Gnetales,Welwitschiaceae,NA
Winteraceae,2,36.74619,127.54388,31.60874,131.62556,10.82099,57.5254,125.0017,140.11077,Canellales,Winteraceae,NA
Xeronemataceae,1,NA,107.74186,NA,82.07758,NA,NA,66.86583,98.3334,Asparagales,Xeronemataceae,NA
Ximeniaceae,2,72.37166,147.90876,59.53258,125.6515,24.53177,94.24593,117.07964,133.58648,Santalales,Ximeniaceae,NA
Xyridaceae,2,102.23618,128.90946,71.96151,114.70172,37.90995,105.98215,105.96517,123.12375,Poales,Xyridaceae,NA
Zingiberaceae,3,39.48266,82.00628,42.26596,74.40145,26.98951,55.89539,66.00418,87.26456,Zingiberales,Zingiberaceae,NA
Zosteraceae,2,32.85913,63.96487,37.31601,69.19075,17.80917,58.70439,55.39057,85.00998,Alismatales,Zosteraceae,NA
Zygophyllaceae,2,93.50674,106.60581,74.17856,99.03009,40.61138,116.22612,67.66017,129.88163,Zygophyllales,Zygophyllaceae,NA
Acalyphoideae,2,84.79384,92.48114,50.26375,61.82559,29.08328,68.27313,48.45593,75.30308,Malpighiales,Euphorbiaceae,Acalyphoideae
Acanthoideae,2,84.98977,93.71544,41.09521,54.01585,29.17568,54.42079,41.1354,64.4711,Lamiales,Acanthaceae,Acanthoideae
Acridocarpoideae,1,NA,39.08534,NA,37.01991,NA,NA,27.82013,53.16705,Malpighiales,Malpighiaceae,Acridocarpoideae
Actinostemmateae,1,NA,49.42791,NA,27.65406,NA,NA,11.11331,48.86946,Cucurbitales,Cucurbitaceae,Actinostemmateae
Adenoclineae,2,51.0412,89.79462,31.07982,57.78876,13.83559,48.85401,45.20691,70.53191,Malpighiales,Euphorbiaceae,Adenoclineae
Aethionemeae,2,17.76129,35.47895,21.32311,40.85263,11.01321,31.74445,31.48055,50.20378,Brassicales,Brassicaceae,Aethionemeae
Afrobrunnichia,1,NA,48.47412,NA,31.13484,NA,NA,11.88337,50.64124,Caryophyllales,Polygonaceae,Afrobrunnichia
Agapanthoideae,1,NA,79.02277,NA,35.63062,NA,NA,20.09588,56.10661,Asparagales,Amaryllidaceae,Agapanthoideae
Agavoideae,2,71.38642,84.32277,30.9937,43.36382,16.36701,48.93074,24.0562,60.11713,Asparagales,Asparagaceae,Agavoideae
Agdestidoideae,1,NA,72.25927,NA,74.37569,NA,NA,72.1001,78.82627,Caryophyllales,Phytolaccaceae,Agdestidoideae
Aizooideae,2,53.0273,75.96804,36.8909,63.80522,11.24873,62.5783,45.4487,81.51328,Caryophyllales,Aizoaceae,Aizooideae
Ajugoideae,2,63.91708,84.10567,27.50723,43.43706,13.13081,41.85969,32.01696,55.05901,Lamiales,Lamiaceae,Ajugoideae
Alismae,1,NA,43.33301,NA,59.16599,NA,NA,23.63107,101.46844,Alismatales,Alismataceae,Alismae
Allioideae,1,NA,79.02277,NA,35.63062,NA,NA,20.09588,56.10661,Asparagales,Amaryllidaceae,Allioideae
Allyseae,2,26.17154,26.75427,24.73342,27.60303,14.88543,34.31493,18.76438,37.40442,Brassicales,Brassicaceae,Allyseae
Alpinieae,1,NA,26.47491,NA,23.79318,NA,NA,14.32208,36.99755,Zingiberales,Zingiberaceae,Alpinieae
AlsineaeCaryophylleae,2,50.36773,56.02559,39.51988,52.36342,19.5843,57.24141,33.74525,69.5518,Caryophyllales,Caryophyllaceae,AlsineaeCaryophylleae
Alstonieae,2,59.52999,80.43414,30.74595,49.26868,9.04356,50.56313,31.68711,70.65857,Gentianales,Apocynaceae,Alstonieae
Amaranthoideae,2,56.25836,69.59676,41.56166,62.84054,21.57357,61.69847,43.42928,79.18103,Caryophyllales,Amaranthaceae,Amaranthoideae
Amaryllidoideae,1,NA,83.0143,NA,45.37405,NA,NA,27.90088,65.57094,Asparagales,Amaryllidaceae,Amaryllidoideae
Ambavioideae,2,29.69888,72.39821,28.96436,60.43044,12.12162,51.05387,44.50867,76.08407,Magnoliales,Annonaceae,Ambavioideae
Amygdaloideae,3,78.93202,88.77073,48.79407,62.59253,27.91314,74.50998,47.80053,82.48327,Rosales,Rosaceae,Amygdaloideae
Amyridoideae,2,62.48933,66,61.7484,69.859,44.92961,74.81522,66.00004,76.66323,Sapindales,Rutaceae,Amyridoideae
Anaxagoreoideae,1,NA,82.39833,NA,74.06046,NA,NA,57.5829,90.27358,Magnoliales,Annonaceae,Anaxagoreoideae
Angelonieae,1,NA,109.0518,NA,60.58905,NA,NA,38.4292,80.90924,Lamiales,Plantaginaceae,Angelonieae
Annonoideae,2,63.14342,70.96465,43.60601,56.56104,23.59794,60.07322,40.35637,71.05151,Magnoliales,Annonaceae,Annonoideae
Anomochlooideae,2,72.39416,81.15471,57.44945,86.42239,23.56079,80.82341,79.5125,92.99984,Poales,Poaceae,Anomochlooideae
Antidesmatoideae,2,80.26504,112.21929,44.48613,77.27496,20.59918,74.07946,57.30775,103.78695,Malpighiales,Phyllanthaceae,Antidesmatoideae
Antirrhineae,1,NA,108.53359,NA,61.39475,NA,NA,40.38836,76.38664,Lamiales,Plantaginaceae,Antirrhineae
Aphyllanthoideae,1,NA,84.32277,NA,43.36382,NA,NA,24.0562,60.11713,Asparagales,Asparagaceae,Aphyllanthoideae
Apioideae,2,48.6826,64.49096,23.41253,40.38913,9.98392,40.02518,27.20031,56.39239,Apiales,Apiaceae,Apioideae
Apostasioideae,2,61.21143,97.46679,66.40628,106.50863,38.99286,92.83635,92.31378,118.31925,Asparagales,Orchidaceae,Apostasioideae
APSA,2,73.38262,74.25955,36.11157,39.85161,20.37161,57.82776,23.93295,62.58393,Gentianales,Apocynaceae,APSA
Aptosimieae,1,NA,93.96825,NA,46.64341,NA,NA,26.24569,65.82649,Lamiales,Scrophulariaceae,Aptosimieae
Aralioideae,1,NA,71.39676,NA,52.43434,NA,NA,41.20058,64.67713,Apiales,Araliaceae,Aralioideae
Arbutoideae,2,43.13033,94.48275,25.80867,69.86461,7.94543,51.80006,51.32307,86.72695,Ericales,Ericaceae,Arbutoideae
Arecoideae,2,63.49,64.75549,67.61745,69.60706,63.49043,77.11041,63.70801,80.4448,Arecales,Arecaceae,Arecoideae
Aristeoideae,2,16.93275,54.15153,13.60203,43.33169,4.27575,27.02142,27.94641,59.9356,Asparagales,Iridaceae,Aristeoideae
Aristidoideae,2,33.39006,45.32864,29.70906,46.62217,14.56843,42.67715,32.86312,60.46188,Poales,Poaceae,Aristidoideae
Aristolochioideae,1,NA,128.06189,NA,84.28986,NA,NA,72.10015,101.37709,Piperales,Aristolochiaceae,Aristolochioideae
Aroideae,2,87.61799,114.00673,39.83865,69.34199,9.62823,78.48797,35.00134,119.62396,Alismatales,Araceae,Aroideae
Arundinoideae,2,42.1197,43.87766,40.20841,44.2347,24.21955,56.91521,28.96664,57.49781,Poales,Poaceae,Arundinoideae
Asaroideae,1,NA,145.22178,NA,119.4155,NA,NA,98.31935,140.53859,Piperales,Aristolochiaceae,Asaroideae
Asparagoideae,2,34.37901,78.09741,18.92453,41.74401,6.43528,35.40468,24.88268,58.84538,Asparagales,Asparagaceae,Asparagoideae
Asphodeloideae,1,NA,81.23739,NA,48.0492,NA,NA,23.85329,68.97457,Asparagales,Asphodelaceae,Asphodeloideae
Aspidospermateae,2,61.28811,94.0365,38.99371,67.81814,19.14553,62.31683,50.32715,85.82692,Gentianales,Apocynaceae,Aspidospermateae
Asteroideae,2,41.05082,45.01258,14.37127,18.21027,8.56105,22.66851,11.2846,25.62488,Asterales,Asteraceae,Asteroideae
Avicennioideae,2,38.28241,91.2716,23.07559,50.20458,5.93573,41.63707,38.5229,61.01024,Lamiales,Acanthaceae,Avicennioideae
Azorelloideae,2,66.06353,75.14156,37.29449,50.84222,21.26752,52.39051,36.98748,64.57266,Apiales,Apiaceae,Azorelloideae
Bambusoideae,2,43.96781,60.33074,29.35644,56.81235,6.32735,50.56623,41.15207,68.21456,Poales,Poaceae,Bambusoideae
Barnadesioideae,2,48.35711,71.93984,29.21306,57.84178,9.08836,50.09163,47.46072,69.81083,Asterales,Asteraceae,Barnadesioideae
Bellendenoideae,1,NA,65.30686,NA,61.87052,NA,NA,26.95962,86.28845,Proteales,Proteaceae,Bellendenoideae
Benthamielleae,2,2.68638,51.76373,6.19921,30.70911,0.33759,14.34405,19.09319,43.85756,Solanales,Solanaceae,Benthamielleae
Berberidoideae,1,NA,91.7683,NA,66.70294,NA,NA,45.03949,92.99142,Ranunculales,Berberidaceae,Berberidoideae
Betoideae,2,66.69743,69.96443,56.67137,64.2815,39.36782,73.47353,51.21077,79.01488,Caryophyllales,Amaranthaceae,Betoideae
Boehmerieae,2,27.14291,56.47774,23.38748,47.45419,10.74129,37.90325,29.93028,60.81621,Rosales,Urticaceae,Boehmerieae
Brandisia,1,NA,88.62771,NA,42.49808,NA,NA,32.64896,51.22108,Lamiales,Orobanchaceae,Brandisia
Brassicaea,2,25.37267,26.75427,22.16734,27.60303,12.68691,33.75548,18.76438,37.40442,Brassicales,Brassicaceae,Brassicaea
Brexiaceae,1,NA,46.09774,NA,28.89076,NA,NA,13.673,45.80865,Celastrales,Celastraceae,Brexiaceae
Brocchinioideae,2,32.36901,44.54378,29.91237,47.16415,7.80248,45.48462,41.20171,58.37901,Poales,Bromeliaceae,Brocchinioideae
Brodiaeoideae,2,42.177,80.43253,21.44897,41.91788,7.15677,34.24882,19.63621,56.79378,Asparagales,Asparagaceae,Brodiaeoideae
Bromelioideae,2,14.76272,17.17286,6.83444,9.23622,2.43696,12.1467,4.30862,14.34999,Poales,Bromeliaceae,Bromelioideae
Browallioideae,2,50.54514,51.76373,26.79225,30.70911,14.58485,39.48797,19.09319,43.85756,Solanales,Solanaceae,Browallioideae
Brownlowioideae,2,34.08814,59.98717,24.66742,62.07274,6.7389,50.27425,59.31867,65.97208,Malvales,Malvaceae,Brownlowioideae
Buchnereae,2,60.70258,89.05772,29.5738,43.3679,17.60874,41.62693,33.84902,51.04402,Lamiales,Orobanchaceae,Buchnereae
Buddlejeae,1,NA,81.88715,NA,35.84272,NA,NA,19.93503,54.61056,Lamiales,Scrophulariaceae,Buddlejeae
Byrsonimoideae,1,NA,56.74434,NA,54.56752,NA,NA,35.17088,75.1216,Malpighiales,Malpighiaceae,Byrsonimoideae
Byttnerioideae,2,69.19061,69.3496,56.55347,59.42332,34.64385,76.40285,39.62215,78.13762,Malvales,Malvaceae,Byttnerioideae
Caesalpinioideae,1,NA,69.61794,NA,60.29818,NA,NA,48.54642,73.32427,Fabales,Fabaceae,Caesalpinioideae
Calamoideae,2,66,92.50714,75.14453,94.26356,66.00098,88.33273,78.21145,111.95959,Arecales,Arecaceae,Calamoideae
Callicarpoideae,2,25.9549,86.06285,12.72965,47.19618,1.43974,28.61295,32.16964,60.19062,Lamiales,Lamiaceae,Callicarpoideae
Calycanthoideae,2,86.3,99.22703,94.12993,107.85296,86.31547,106.72514,94.70844,122.98093,Laurales,Calycanthaceae,Calycanthoideae
Campanuloideae,2,34.69227,70.06195,26.67069,46.92696,9.48893,42.69785,32.86008,62.06227,Asterales,Campanulaceae,Campanuloideae
Camphorosmoideae,2,17.76236,43.1864,20.50162,40.98092,6.23855,34.70087,23.86111,57.27159,Caryophyllales,Amaranthaceae,Camphorosmoideae
Caprifolioideae,1,NA,74.64214,NA,51.79953,NA,NA,39.59143,64.48384,Dipsacales,Caprifoliaceae,Caprifolioideae
Cardiochlamydeae,1,NA,61.87914,NA,31.51326,NA,NA,17.10082,47.02351,Solanales,Convolvulaceae,Cardiochlamydeae
Carduoideae,2,53.59229,56.05887,23.8232,27.71471,12.77637,33.90574,20.49215,35.34679,Asterales,Asteraceae,Carduoideae
Cartonematoideae,3,80.54181,112.75553,63.16964,93.89711,40.16032,86.28734,68.76813,115.36439,Commelinales,Commelinaceae,Cartonematoideae
CaryodaphnopsisNeocinnamomum,2,96.74993,107.04664,43.06858,56.11787,19.69985,71.01382,32.97584,83.48048,Laurales,Lauraceae,CaryodaphnopsisNeocinnamomum
Caryoteae,1,NA,53.41489,NA,56.22808,NA,NA,47.80012,69.74308,Arecales,Arecaceae,Caryoteae
Cassiopoideae,2,24.86622,78.94373,20.97587,68.25346,4.54813,39.46145,50.08371,83.57716,Ericales,Ericaceae,Cassiopoideae
Cassytheae,2,10.59007,118.69023,14.3906,77.45139,2.77216,32.51698,52.34139,106.16123,Laurales,Lauraceae,Cassytheae
Cecropieae,2,46.14706,56.47774,30.77426,47.45419,12.48216,47.38179,29.93028,60.81621,Rosales,Urticaceae,Cecropieae
Celastraceae.sstr,1,NA,46.09774,NA,28.89076,NA,NA,13.673,45.80865,Celastrales,Celastraceae,Celastraceae.sstr
Centropodia,1,NA,37.39798,NA,32.82351,NA,NA,21.33303,46.91494,Poales,Poaceae,Centropodia
Cercidioideae,2,43.13048,95.03941,47.65209,83.74063,34.09605,67.28315,64.49199,99.82934,Fabales,Fabaceae,Cercidioideae
Ceroxyloideae,2,64.31615,64.75549,59.34664,69.60706,19.42041,82.50715,63.70801,80.4448,Arecales,Arecaceae,Ceroxyloideae
Cheilosoideae,2,46.76528,98.75233,27.89427,69.55679,8.33779,50.75991,56.9114,82.99638,Malpighiales,Euphorbiaceae,Cheilosoideae
Chenopodioideae,2,57.74234,66.37907,40.52262,55.70901,19.93329,59.2467,33.56442,71.26746,Caryophyllales,Amaranthaceae,Chenopodioideae
Chironieae,1,NA,58.81395,NA,40.79738,NA,NA,26.42346,56.47108,Gentianales,Gentianaceae,Chironieae
Chloridoideae,2,26.86026,37.39798,20.21415,32.82351,9.80416,32.61636,21.33303,46.91494,Poales,Poaceae,Chloridoideae
Chorisporeae,2,23.93453,27.52364,21.95662,30.54119,10.97383,32.74612,22.28979,41.08787,Brassicales,Brassicaceae,Chorisporeae
Cichorioideae,2,44.05388,47.31775,15.9325,20.0804,8.7069,24.35595,12.9853,27.44041,Asterales,Asteraceae,Cichorioideae
Cinchonoideae,2,58.29983,95.67274,33.20981,64.59197,10.54845,57.24296,46.10574,80.26833,Gentianales,Rubiaceae,Cinchonoideae
Cissampelideae,1,NA,60,NA,66.32686,NA,NA,60.00554,76.10444,Ranunculales,Menispermaceae,Cissampelideae
Clusieae,1,NA,44.42398,NA,52.34252,NA,NA,41.20255,71.14364,Malpighiales,Clusiaceae,Clusieae
Cneoroideae,2,73.84447,78.66098,67.35048,79.44782,42.9067,83.34368,71.16357,87.74267,Sapindales,Rutaceae,Cneoroideae
Colchicoideae,1,NA,52.44272,NA,42.77164,NA,NA,16.6296,63.10781,Liliales,Colchicaceae,Colchicoideae
Convolvuloideae,1,NA,70.53599,NA,35.70725,NA,NA,23.20711,49.45607,Solanales,Convolvulaceae,Convolvuloideae
Coptidoideae,2,23.3363,74.99764,24.07823,65.92755,8.8374,39.41764,56.00109,78.31306,Ranunculales,Ranunculaceae,Coptidoideae
Corispermoideae,2,41.74264,66.37907,31.72608,55.70901,13.80789,52.99253,33.56442,71.26746,Caryophyllales,Amaranthaceae,Corispermoideae
Corrigioleae,2,71.02372,84.19815,57.49834,85.47792,25.55825,85.08294,70.47111,98.99156,Caryophyllales,Caryophyllaceae,Corrigioleae
Corymbioideae,1,NA,45.01258,NA,18.21027,NA,NA,11.2846,25.62488,Asterales,Asteraceae,Corymbioideae
Coryphoideae,2,NA,NA,NA,NA,NA,NA,NA,NA,Arecales,Arecaceae,Coryphoideae
Crassuloideae,1,NA,66.66749,NA,58.27849,NA,NA,26.23104,88.3888,Saxifragales,Crassulaceae,Crassuloideae
Cratoxyleae,1,NA,66.57581,NA,38.53113,NA,NA,19.18619,55.06808,Malpighiales,Hypericaceae,Cratoxyleae
Crocoideae,2,32.40489,46.00313,20.5956,34.218,8.72663,35.88693,19.19991,50.82438,Asparagales,Iridaceae,Crocoideae
Crotonoideae,4,NA,NA,NA,NA,NA,NA,NA,NA,Malpighiales,Euphorbiaceae,Crotonoideae
CrotonoideaeII,2,36.75019,94.40543,19.85239,64.67778,4.93342,40.1774,51.87568,78.58608,Malpighiales,Euphorbiaceae,CrotonoideaeII
Cryptocaryeae,2,61.06886,106.14884,26.57288,55.16841,6.74408,53.15121,30.2435,86.81673,Laurales,Lauraceae,Cryptocaryeae
Cucurbitoideae,1,NA,49.42791,NA,27.65406,NA,NA,11.11331,48.86946,Cucurbitales,Cucurbitaceae,Cucurbitoideae
Cuscutoideae,1,NA,70.53599,NA,35.70725,NA,NA,23.20711,49.45607,Solanales,Convolvulaceae,Cuscutoideae
Cyanantheae,1,NA,70.06195,NA,46.92696,NA,NA,32.86008,62.06227,Asterales,Campanulaceae,Cyanantheae
Cymaroideae,1,NA,50.90455,NA,24.85011,NA,NA,12.79533,36.79556,Lamiales,Lamiaceae,Cymaroideae
Cymbarieae,2,72.01803,92.94804,32.41166,48.95777,18.09916,46.36524,39.02398,56.74177,Lamiales,Orobanchaceae,Cymbarieae
Cyperoideae,2,55.11377,62.05885,44.45346,60.61599,28.30481,63.15132,47.08989,77.36536,Poales,Cyperaceae,Cyperoideae
Cyphioideae,2,64.41137,76.21939,25.72515,52.57262,1.68663,52.82195,34.92097,70.59471,Asterales,Campanulaceae,Cyphioideae
Cyphocarpoideae,1,NA,89.3471,NA,73.32189,NA,NA,57.50807,88.80511,Asterales,Campanulaceae,Cyphocarpoideae
Cypripedioideae,2,41.80212,86.69935,46.45665,84.83188,20.64786,95.38718,62.27603,104.48274,Asparagales,Orchidaceae,Cypripedioideae
Danthonioideae,2,17.91428,43.23512,15.70372,41.51542,4.42479,29.78915,27.98109,55.58805,Poales,Poaceae,Danthonioideae
Delimoideae,1,NA,30.88362,NA,33.45675,NA,NA,8.55587,61.6576,Dilleniales,Dilleniaceae,Delimoideae
Detarioideae,2,33.91331,95.03941,43.29295,83.74063,33.90338,61.5196,64.49199,99.82934,Fabales,Fabaceae,Detarioideae
Dialioideae,2,48.40041,94.31046,40.8412,84.15184,15.35246,66.50361,69.26688,99.91584,Fabales,Fabaceae,Dialioideae
Dichondroideae,1,NA,61.87914,NA,31.51326,NA,NA,17.10082,47.02351,Solanales,Convolvulaceae,Dichondroideae
Didymocarpoideae,2,97.47271,106.55035,47.77138,63.40707,26.62586,66.01191,46.89913,79.95862,Lamiales,Gesneriaceae,Didymocarpoideae
Diervilloideae,1,NA,76.53043,NA,55.205,NA,NA,42.68584,69.67327,Dipsacales,Caprifoliaceae,Diervilloideae
Dillenioideae,1,NA,39.89637,NA,42.58349,NA,NA,17.84424,70.75944,Dilleniales,Dilleniaceae,Dillenioideae
Dioscoreoideae,1,NA,125.10646,NA,73.28491,NA,NA,48.82763,96.92298,Dioscoreales,Dioscoreaceae,Dioscoreoideae
Dipsacoideae,1,NA,47.8668,NA,19.28123,NA,NA,10.60846,28.69327,Dipsacales,Caprifoliaceae,Dipsacoideae
Doliocarpoideae,1,NA,30.88362,NA,33.45675,NA,NA,8.55587,61.6576,Dilleniales,Dilleniaceae,Doliocarpoideae
Dombeyoideae,2,32.85345,57.31107,19.32473,51.21952,4.59671,40.32731,26.01278,67.10712,Malvales,Malvaceae,Dombeyoideae
Dryadoideae,2,27.15176,88.77073,16.92309,62.59253,4.70348,32.53322,47.80053,82.48327,Rosales,Rosaceae,Dryadoideae
Duckeodendroideae,1,NA,64.02362,NA,45.46966,NA,NA,32.46401,59.28249,Solanales,Solanaceae,Duckeodendroideae
Duparquetioideae,1,NA,100.78729,NA,91.66041,NA,NA,76.91866,107.56586,Fabales,Fabaceae,Duparquetioideae
Echinodoreae,1,NA,43.33301,NA,59.16599,NA,NA,23.63107,101.46844,Alismatales,Alismataceae,Echinodoreae
