ID_dataset,species,number of plants studied,Host_age,mycorrhiza type,curator_remark_1_name,curator_remark_1_comment,curator_remark_2_name,curator _remark_2_comment,other_remarks
25584,Cajanus_cajan,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
20194,Cajanus_marmoratus,NA,NA,AM; no others,NA,NA,NA,NA,NA
21568,Cajanus_rugosus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
11066,Cajanus_scarabaeoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,H: Savanna
11253,Cajanus_scarabaeoides,3-6,NA,AM; others not addressed,NA,NA,NA,NA,NA
13018,Cajanus_scarabaeoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
13959,Cajanus_scarabaeoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21324,Cajanus_scarabaeoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
25361,Cajanus_scarabaeoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
33602,Cajanus_scarabaeoides,1,NA,AM; no others,NA,NA,NA,NA,NA
34815,Cajanus_scarabaeoides,NA,NA,AM; no others,NA,NA,NA,NA,NA
31750,Cakile_arabica,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
31751,Cakile_constricta,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
13860,Cakile_edentula,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
31752,Cakile_edentula,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
31753,Cakile_lanceolata,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1193,Cakile_maritima,NA,NA,AM; no others,Leho Tedersoo,probably NM,NA,NA,NA
8221,Cakile_maritima,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
8280,Cakile_maritima,10,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
9509,Cakile_maritima,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
17451,Cakile_maritima,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
24585,Cakile_maritima,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
25749,Cakile_maritima,NA,NA,AM; others not addressed,Leho Tedersoo,probably NM,NA,NA,NA
25750,Cakile_maritima,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
27072,Cakile_maritima,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
28198,Cakile_maritima,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
31754,Cakile_maritima,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
29904,Caladenia,NA,NA,OM,NA,NA,NA,NA,NA
24353,Caladenia_formosa,NA,NA,OM,NA,NA,NA,NA,NA
19179,Caladium_bicolor,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
25224,Caladium_bicolor,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
35102,Caladium_bicolor,NA,NA,AM; no others,NA,NA,NA,NA,NA
1194,Calamagrostis_anthoxanthoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1195,Calamagrostis_anthoxanthoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1196,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1197,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1198,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1199,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1200,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1201,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1202,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1203,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1204,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1205,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1206,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1207,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1208,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1209,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1210,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
11074,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,H: Savanna
11465,Calamagrostis_arundinacea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
12907,Calamagrostis_arundinacea,NA,NA,AM; no others,NA,NA,NA,NA,NA
1211,Calamagrostis_autumnalis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
11466,Calamagrostis_autumnalis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
12508,Calamagrostis_canadensis,9,NA,AM; no others,NA,NA,NA,NA,NA
16518,Calamagrostis_canadensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
23087,Calamagrostis_canadensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
23372,Calamagrostis_canadensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
34315,Calamagrostis_canadensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
34358,Calamagrostis_canadensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
1212,Calamagrostis_canescens,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1213,Calamagrostis_canescens,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
29513,Calamagrostis_canescens,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1228,Calamagrostis_coarctata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1229,Calamagrostis_coarctata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1230,Calamagrostis_coarctata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
22430,Calamagrostis_effusa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1214,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1215,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1216,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1217,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1218,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1219,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1220,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1221,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1222,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1223,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1224,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1225,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1226,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1227,Calamagrostis_epigeios,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
9510,Calamagrostis_epigeios,NA,NA,AM; no others,NA,NA,NA,NA,NA
16229,Calamagrostis_epigeios,NA,NA,AM; no others,NA,NA,NA,NA,NA
20040,Calamagrostis_epigeios,NA,NA,AM; no others,NA,NA,NA,NA,NA
24397,Calamagrostis_epigejos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
26211,Calamagrostis_epigejos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
26932,Calamagrostis_epigejos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27315,Calamagrostis_epigejos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
27736,Calamagrostis_epigejos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28386,Calamagrostis_epigejos,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
29144,Calamagrostis_epigejos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29220,Calamagrostis_epigejos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
29514,Calamagrostis_epigejos,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19155,Calamagrostis_inexpansa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1232,Calamagrostis_lapponica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1233,Calamagrostis_lapponica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1234,Calamagrostis_lapponica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1235,Calamagrostis_lapponica,NA,NA,AM; no others,NA,NA,NA,NA,NA
1236,Calamagrostis_lapponica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1237,Calamagrostis_lapponica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1238,Calamagrostis_lapponica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1239,Calamagrostis_lapponica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
12815,Calamagrostis_lapponica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
12839,Calamagrostis_lapponica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
12840,Calamagrostis_lapponica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1247,Calamagrostis_obtusata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1248,Calamagrostis_obtusata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1249,Calamagrostis_obtusata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1250,Calamagrostis_obtusata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1251,Calamagrostis_obtusata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1252,Calamagrostis_obtusata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1253,Calamagrostis_obtusata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1254,Calamagrostis_obtusata,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1231,Calamagrostis_pseudophragmites,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1255,Calamagrostis_pseudophragmites,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
7562,Calamagrostis_pseudophragmites,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1256,Calamagrostis_purpurea,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1257,Calamagrostis_purpurea,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1258,Calamagrostis_purpurea,NA,NA,AM; no others,NA,NA,NA,NA,NA
9058,Calamagrostis_purpurea,12,NA,AM; others not addressed,NA,NA,NA,NA,NA
9059,Calamagrostis_purpurea,15,NA,AM; others not addressed,NA,NA,NA,NA,NA
9060,Calamagrostis_purpurea,12,NA,AM; others not addressed,NA,NA,NA,NA,NA
9061,Calamagrostis_purpurea,12,NA,AM; others not addressed,NA,NA,NA,NA,NA
1240,Calamagrostis_stricta,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1241,Calamagrostis_stricta,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1242,Calamagrostis_stricta,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1243,Calamagrostis_stricta,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1244,Calamagrostis_stricta,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1245,Calamagrostis_stricta,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
1246,Calamagrostis_stricta,NA,NA,AM; no others,NA,NA,NA,NA,NA
29515,Calamagrostis_stricta,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1259,Calamagrostis_varia,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1260,Calamagrostis_villosa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
23812,Calamagrostis_villosa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
24574,Calamagrostis_villosa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
25549,Calamagrostis_villosa,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
14279,Calamaria_coromandelina,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19329,Calamaria_coromandelina,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
22115,Calamaria_coromandelina,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
33811,Calamaria_coromandelina,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
14905,Calamintha,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
18711,Calamistrum_globuliferum,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
29034,Calamistrum_globuliferum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
516,Calammophila_baltica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
9499,Calammophila_baltica,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
19740,Calamovilfa_longifolia,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
19741,Calamovilfa_longifolia,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
19742,Calamovilfa_longifolia,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19743,Calamovilfa_longifolia,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
23914,Calamovilfa_longifolia,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
23145,Calamus,NA,NA,AM; no others,NA,NA,NA,NA,NA
36019,Calamus_moti,NA,NA,AM; no others,NA,NA,NA,NA,NA
23467,Calamus_rhabdocladus,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
18566,Calandrinia,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
35424,Calandrinia_caespitosa,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
29914,Calandrinia_granulifera,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
33739,Calandrinia_uniflora,1,NA,AM; no others,Leho Tedersoo,probably NM,NA,NA,NA
29915,Calandrinia_volubilis,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
11467,Calanthe_reflexa,NA,NA,AM; others not addressed,Leho Tedersoo,incorrect report,NA,NA,NA
30226,Calathea,NA,NA,AM; no others,NA,NA,NA,NA,NA
1263,Calathea_concinna,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
35104,Calathea_majestica,NA,NA,AM; no others,NA,NA,NA,NA,NA
34646,Calathea_micans,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
35103,Calathea_ornata,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
10272,Calceolaria_biflora,NA,NA,AM; no others,NA,NA,NA,NA,NA
24173,Calceolaria_crenatiflora,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
24174,Calceolaria_polyrrhiza,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
21578,Calceolaria_tripartita,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
10217,Caldcluvia_paniculata,NA,NA,AM; no others,NA,NA,NA,NA,NA
1264,Calendula_officinalis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
16762,Calendula_officinalis,3,>10 years,AM; others not addressed,NA,NA,NA,NA,NA
21898,Calendula_officinalis,NA,NA,AM; no others,NA,NA,NA,NA,NA
27858,Calendula_officinalis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
33981,Calendula_officinalis,NA,NA,AM; no others,NA,NA,NA,NA,NA
34369,Calendula_officinalis,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
31755,Calepina_irregularis,NA,1 months (30-60 d),non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1265,Calla_palustris,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1266,Calla_palustris,NA,NA,AM; no others,Leho Tedersoo,probably NM,NA,NA,NA
18231,Calla_palustris,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
27272,Calla_palustris,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
28333,Calla_palustris,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
29490,Calla_palustris,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
30093,Calliandra,NA,NA,AM; no others,NA,NA,NA,NA,NA
10192,Calliandra_brevipes,10,NA,AM; no others,NA,NA,NA,NA,NA
23951,Calliandra_eriophylla,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
31493,Calliandra_erubescens,NA,NA,AM; no others,NA,NA,NA,NA,NA
35105,Calliandra_haematocephala,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,probably AM,NA,NA,NA
10191,Calliandra_parvifolia,10,NA,"EcM,AM",Leho Tedersoo,incorrect report for EcM,NA,NA,NA
10193,Calliandra_tweedii,10,NA,"EcM,AM",Leho Tedersoo,incorrect report for EcM,NA,NA,NA
12392,Callianthemum_sajanense,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
15726,Callicarpa_cathayana,NA,NA,AM; others not addressed,NA,NA,NA,NA,H: forest: subtropical broadleaf forest biome
11468,Callicarpa_japonica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
20618,Callichlamys,NA,NA,AM; no others,NA,NA,NA,NA,NA
16113,Calligonum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1267,Calligonum_aphyllum,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1268,Calligonum_aphyllum,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1269,Calligonum_aphyllum,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1270,Calligonum_bykovii,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1271,Calligonum_caput-medusae,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
16112,Calligonum_junceum,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1272,Calligonum_leucocladum,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1273,Calligonum_leucocladum,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
1274,Calligonum_murex,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
18060,Calligonum_polygonoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
18061,Calligonum_polygonoides,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
35393,Calligonum_polygonoides,NA,NA,AM; no others,NA,NA,NA,NA,NA
8010,Callistachys_lanceolata,2,1 months (30-60 d),"EcM,AM",NA,NA,NA,NA,NA
8011,Callistachys_lanceolata,2,3 months (91-120 days),AM; no others,NA,NA,NA,NA,NA
35106,Callistemon,NA,NA,non-mycorrhizal (checked for all types),Leho Tedersoo,incorrect report,NA,NA,NA
17920,Callistemon_lanceolatus,NA,NA,AM; others not addressed,Leho Tedersoo,misleading report from EcM perspective,NA,NA,NA
20863,Callistemon_lanceolatus,NA,8 months (241-270 days),AM; no others,NA,NA,NA,NA,NA
32257,Callistemon_macropunctatus,NA,NA,EcM; others not addressed,Leho Tedersoo,misleading report from AM perspective,NA,NA,NA
32753,Callistemon_salignus,NA,NA,non-EcM; others not addressed,Leho Tedersoo,misleading report from EcM perspective,NA,NA,Endogone flammicorona
32773,Callistemon_salignus,NA,NA,EcM; others not addressed,Leho Tedersoo,misleading report from AM perspective,NA,NA,Sclerogone eucalypti
11469,Callistemon_speciosus,NA,NA,AM; others not addressed,Leho Tedersoo,misleading report from EcM perspective,NA,NA,NA
1275,Callistephus_chinensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1276,Callistephus_chinensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1277,Callistephus_chinensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1278,Callistephus_chinensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1279,Callistephus_chinensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
1280,Callistephus_chinensis,NA,NA,AM; no others,NA,NA,NA,NA,NA
1281,Callistephus_chinensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
11470,Callistephus_chinensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
25013,Callistephus_chinensis,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
18102,Callitriche_antarctica,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
18720,Callitriche_antarctica,NA,NA,AM; no others,NA,NA,NA,NA,NA
22800,Callitriche_antarctica,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17562,Callitriche_cophocarpa,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
17563,Callitriche_hamulata,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
17564,Callitriche_hamulata,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
19274,Callitriche_hamulata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
28172,Callitriche_hamulata,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1282,Callitriche_palustris,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
17565,Callitriche_stagnalis,NA,NA,non-mycorrhizal (checked for all types),NA,NA,NA,NA,NA
32739,Callitris_canescens,NA,NA,non-EcM; others not addressed,Leho Tedersoo,misleading report from AM perspective,NA,NA,Endogone flammicorona
1284,Callitris_columellaris,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17531,Callitris_columellaris,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17727,Callitris_columellaris,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19459,Callitris_columellaris,NA,NA,AM; no others,NA,NA,NA,NA,NA
29879,Callitris_columellaris,NA,NA,AM; no others,NA,NA,NA,NA,NA
32727,Callitris_columellaris,NA,NA,AM; no others,NA,NA,NA,NA,NA
32738,Callitris_columellaris,NA,NA,non-EcM; others not addressed,Leho Tedersoo,misleading report from AM perspective,NA,NA,Endogone flammicorona
32740,Callitris_columellaris,NA,NA,non-EcM; others not addressed,Leho Tedersoo,misleading report from AM perspective,NA,NA,Endogone flammicorona
1283,Callitris_endlicheri,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
17726,Callitris_endlicheri,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
35824,Callitris_intratropica,NA,NA,AM; no others,NA,NA,NA,NA,NA
19460,Callitris_muelleri,NA,NA,AM; no others,NA,NA,NA,NA,NA
1285,Callitris_oblonga,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
1286,Callitris_rhomboidea,NA,NA,AM; others not addressed,NA,NA,NA,NA,NA
19461,Callitris_rhomboidea,NA,NA,AM; no others,NA,NA,NA,NA,NA
22406,Callitris_rhomboidea,NA,NA,AM; no others,NA,NA,NA,NA,NA
32726,Callitris_rhomboidea,NA,NA,AM; no others,NA,NA,NA,NA,Endogone flammicorona
32737,Callitris_rhomboidea,NA,NA,non-EcM; others not addressed,Leho Tedersoo,misleading report from AM perspective,NA,NA,Endogone flammicorona
36125,Callitris_rhomboidea,NA,NA,AM; no others,NA,NA,NA,NA,NA
1287,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
1288,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
1289,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
1290,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
1291,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
9511,Calluna_vulgaris,NA,NA,AM; no others,Leho Tedersoo,incorrect report,NA,NA,NA
9512,Calluna_vulgaris,NA,NA,AM; no others,Leho Tedersoo,incorrect report,NA,NA,NA
9513,Calluna_vulgaris,NA,NA,AM; no others,Leho Tedersoo,incorrect report,NA,NA,NA
10391,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
18904,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
23878,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
24276,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
24389,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
25730,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
25731,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
25965,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
26030,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
26060,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
26499,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
26696,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27069,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27109,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27125,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27142,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27189,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27558,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27595,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27761,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27762,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27771,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27950,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27953,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27958,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27960,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
27997,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
28163,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
28958,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
28959,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
28963,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
28964,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
28965,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
29096,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
29190,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
29246,Calluna_vulgaris,NA,NA,ErM,NA,NA,NA,NA,NA
